,g_song_id,writer_id,writer_name
9876,193426,118226,Debbie Harry
9877,193428,319,Vinnie Paz
9878,193428,19643,Leaf Dog
9879,193428,8927,BVA
9880,193430,1602,Stevie Wonder
9881,193430,352997,Gary Byrd
9882,193432,52212,Keith Richards
9883,193432,44144,Mick Jagger
9884,193434,1130920,Remi Aguilella
9885,193434,98379,Igor Haefeli
9886,193434,618598,Elena Tonra
9887,193437,669055,Keith Scott
9888,193437,139398,Shania Twain
9889,193437,28042,"Robert John ""Mutt"" Lange"
9890,193441,27713,Rami
9891,193441,231981,Jörgen Elofsson
9892,193441,194960,David Kreuger
9893,193441,194959,Per Magnusson
9894,193445,665531,Steve Lunt
9895,193446,194963,Andreas Carlsson
9896,193446,27835,Max Martin
9897,193447,226635,Genius Users
9898,193448,27835,Max Martin
9899,193448,194963,Andreas Carlsson
9900,193448,34227,Kristian Lundin
9901,193449,1101994,Matt Barnes
9902,193449,1483887,Dan Flint
9903,193449,220159,Chris Miller
9904,193449,1483886,Max Helyer
9905,193449,561528,Josh Franceschi
9906,193449,59805,You Me At Six
9907,193450,226751,Diane Warren
9908,193453,209694,Jason Blume
9909,193453,1052,Britney Spears
9910,193453,371206,Eugene Wilde
9911,193454,629,Leonard Cohen
9912,193454,68813,Patrick Leonard
9913,193458,231981,Jörgen Elofsson
9914,193461,147186,Rupert Holmes
9915,193464,1181,The-Dream
9916,193464,993664,Carlos McKinney
9917,193466,27713,Rami
9918,193466,27835,Max Martin
9919,193468,1052,Britney Spears
9920,193468,231639,Josh Schwartz
9921,193468,231638,Brian Kierulf
9922,193468,8491,Rodney Jerkins
9923,193477,27713,Rami
9924,193477,27835,Max Martin
9925,193477,435,Dido
9926,193479,62039,Figg Panamera
9927,193479,13,Gucci Mane
9928,193492,1052,Britney Spears
9929,193492,231639,Josh Schwartz
9930,193492,231638,Brian Kierulf
9931,193499,456851,Alan Merrill
9932,193499,461477,Jake Hooker
9933,193503,1052,Britney Spears
9934,193503,27835,Max Martin
9935,193503,27713,Rami
9936,193504,1052,Britney Spears
9937,193504,231639,Josh Schwartz
9938,193504,231638,Brian Kierulf
9939,193506,27835,Max Martin
9940,193506,27713,Rami
9941,193507,26178,Alex Turner
9942,193510,1052,Britney Spears
9943,193510,231638,Brian Kierulf
9944,193510,231639,Josh Schwartz
9945,193512,26178,Alex Turner
9946,193516,39212,Nick Cave and the Bad Seeds
9947,193520,2197,Future
9948,193520,1302,Kelly Rowland
9949,193520,37138,Maejor
9950,193523,7672,Ester Dean
9951,193530,1455089,Christina Trulio
9952,193530,1455088,Joseph Hammer
9953,193530,989264,Kate Markowitz
9954,193530,1455087,Oliver Bloch Lainé
9955,193565,1066239,Emily Saliers
9956,193566,2115,Seven
9957,193566,2112,Krizz Kaliko
9958,193566,11189,Serj Tankian
9959,193566,506,Tech N9ne
9960,193583,633563,Wade Robson
9961,193583,334,Justin Timberlake
9962,193585,67664,Dan Hill
9963,193585,231981,Jörgen Elofsson
9964,193588,3768,BT
9965,193588,1052,Britney Spears
9966,193588,231638,Brian Kierulf
9967,193588,231639,Josh Schwartz
9968,193592,1052,Britney Spears
9969,193592,8491,Rodney Jerkins
9970,193592,231639,Josh Schwartz
9971,193592,231638,Brian Kierulf
9972,193594,231981,Jörgen Elofsson
9973,193598,1181,The-Dream
9974,193598,823135,Gary O'Brien
9975,193598,823134,Penelope Magnet
9976,193598,451239,"Thabiso ""Tab"" Nkhereanye"
9977,193598,276,Madonna
9978,193598,1052,Britney Spears
9979,193598,27603,Tricky Stewart
9980,193604,668970,Mikey Bassie
9981,193604,231976,Eric Foster White
9982,193608,194963,Andreas Carlsson
9983,193608,34227,Kristian Lundin
9984,193611,231976,Eric Foster White
9985,193612,27835,Max Martin
9986,193612,194963,Andreas Carlsson
9987,193613,231976,Eric Foster White
9988,193614,475259,Henrik Jonback
9989,193614,39453,Cathy Dennis
9990,193614,662798,Bloodshy & Avant
9991,193614,1052,Britney Spears
9992,193615,231976,Eric Foster White
9993,193615,668970,Mikey Bassie
9994,193618,231976,Eric Foster White
9995,193619,675817,Lisa Greene
9996,193619,982187,Stephen Lee
9997,193619,60078,Steve Anderson
9998,193621,231976,Eric Foster White
9999,193621,389027,Sonny Bono
10000,193625,451519,Steve Diamond
10001,193625,209694,Jason Blume
10002,193626,823134,Penelope Magnet
10003,193626,27603,Tricky Stewart
10004,193626,8196,Moby
10005,193626,1052,Britney Spears
10006,193632,231976,Eric Foster White
10007,193634,194963,Andreas Carlsson
10008,193634,194960,David Kreuger
10009,193634,194959,Per Magnusson
10010,193636,535,R. Kelly
10011,193637,70,MF DOOM
10012,193640,1052,Britney Spears
10013,193641,110,Pharrell Williams
10014,193641,26832,Chad Hugo
10015,193643,460551,Sheppard Solomon
10016,193643,331385,Balewa Muhammad
10017,193643,232377,Jimmy Harry
10018,193643,1052,Britney Spears
10019,193648,823134,Penelope Magnet
10020,193648,451239,"Thabiso ""Tab"" Nkhereanye"
10021,193648,27603,Tricky Stewart
10022,193648,1052,Britney Spears
10023,193652,592162,Charlie Midnight
10024,193652,560234,Graham Edwards
10025,193652,560235,Scott Spock
10026,193652,32828,Lauren Christy
10027,193652,1052,Britney Spears
10028,193653,414247,Michelle Bell
10029,193653,475259,Henrik Jonback
10030,193653,560999,Pontus Winnberg
10031,193653,186636,Bloodshy
10032,193654,982183,David Kochanski
10033,193654,982182,Teddy Campbell
10034,193654,1052,Britney Spears
10035,193655,51776,Kara DioGuardi
10036,193655,231639,Josh Schwartz
10037,193655,231638,Brian Kierulf
10038,193655,1052,Britney Spears
10039,193657,1182,Robyn
10040,193657,302826,Alexander Kronlund
10041,193657,12047,Imogen Heap
10042,193657,288037,Guy Sigsworth
10043,193658,652038,Annette Stamatelatos
10044,193658,1052,Britney Spears
10045,193660,82,Puff Daddy
10046,193660,699,Ryan Leslie
10047,193661,231639,Josh Schwartz
10048,193661,231638,Brian Kierulf
10049,193661,1052,Britney Spears
10050,193663,1052,Britney Spears
10051,193663,414247,Michelle Bell
10052,193663,475259,Henrik Jonback
10053,193663,662798,Bloodshy & Avant
10054,193682,1095330,The Clutch (producer)
10055,193682,475259,Henrik Jonback
10056,193682,398455,"Patrick ""J. Que"" Smith"
10057,193682,662798,Bloodshy & Avant
10058,193683,681501,John Densmore
10059,193683,375020,Robby Krieger
10060,193683,152340,Ray Manzarek
10061,193683,7035,Jim Morrison
10062,193685,627889,Marcella Araica
10063,193685,139463,Jim Beanz
10064,193685,10461,Danja
10065,193688,1020545,Nikesha Briscoe
10066,193688,1020546,Rafael Akinyemi
10067,193689,2115,Seven
10068,193689,506,Tech N9ne
10069,193689,4413,CeeLo Green
10070,193689,2110,Kutt Calhoun
10071,193689,491,Big K.R.I.T.
10072,193691,28906,​benny blanco
10073,193691,32826,Claude Kelly
10074,193691,27804,Dr. Luke
10075,193694,533250,Arnthor Birgisson
10076,193694,108841,Wayne Hector
10077,193694,467148,Shelly Peiken
10078,193695,115,Chamillionaire
10079,193700,627889,Marcella Araica
10080,193700,45713,Luke James
10081,193700,139463,Jim Beanz
10082,193700,10461,Danja
10083,193702,459971,​Coco Morier
10084,193702,982175,Nick Huntington
10085,193702,982174,Michael McGroarty
10086,193707,627889,Marcella Araica
10087,193707,10461,Danja
10088,193708,27804,Dr. Luke
10089,193708,28906,​benny blanco
10090,193708,32826,Claude Kelly
10091,193709,302826,Alexander Kronlund
10092,193709,179206,Savan Kotecha
10093,193709,27836,Shellback
10094,193709,27835,Max Martin
10095,193713,451618,J Que
10096,193713,56962,Ezekiel Lewis
10097,193713,475259,Henrik Jonback
10098,193713,560999,Pontus Winnberg
10099,193713,186636,Bloodshy
10100,193713,1052,Britney Spears
10101,193717,662798,Bloodshy & Avant
10102,193717,560999,Pontus Winnberg
10103,193717,2147,Sean Garrett
10104,193718,1519,Kesha
10105,193718,302826,Alexander Kronlund
10106,193718,27835,Max Martin
10107,193718,27804,Dr. Luke
10108,193719,24923,Bonnie McKee
10109,193719,27835,Max Martin
10110,193719,652006,Mathieu Jomphe
10111,193719,285817,Jacob Kasher
10112,193719,27804,Dr. Luke
10113,193720,31264,Adam Green
10114,193720,30554,Kimya Dawson
10115,193721,627889,Marcella Araica
10116,193721,10461,Danja
10117,193721,337,T-Pain
10118,193724,671618,"Erick ""Jesus"" Coomes"
10119,193724,51776,Kara DioGuardi
10120,193724,1052,Britney Spears
10121,193724,982177,Farid Nasser
10122,193725,662798,Bloodshy & Avant
10123,193725,24923,Bonnie McKee
10124,193725,459971,​Coco Morier
10125,193725,152194,Magnus Lidehäll
10126,193725,475259,Henrik Jonback
10127,193727,759,Keri Hilson
10128,193727,627889,Marcella Araica
10129,193727,139463,Jim Beanz
10130,193727,10461,Danja
10131,193729,564463,Ben Shepherd
10132,193729,18435,Chris Cornell
10133,193730,652006,Mathieu Jomphe
10134,193730,28906,​benny blanco
10135,193730,7672,Ester Dean
10136,193730,9654,Ammo
10137,193730,664560,Jeremy Coleman
10138,193731,30425,Cirkut
10139,193731,24923,Bonnie McKee
10140,193731,27804,Dr. Luke
10141,193731,27835,Max Martin
10142,193734,713,​will.i.am
10143,193735,110,Pharrell Williams
10144,193737,759,Keri Hilson
10145,193737,627889,Marcella Araica
10146,193737,139463,Jim Beanz
10147,193737,10461,Danja
10148,193740,645542,E. Kidd Bogart
10149,193740,344498,Dave Stewart
10150,193740,196575,Annie Lennox
10151,193740,27626,J.R. Rotem
10152,193743,669869,Kasia Livingston
10153,193743,475259,Henrik Jonback
10154,193743,662798,Bloodshy & Avant
10155,193746,627889,Marcella Araica
10156,193746,10461,Danja
10157,193746,52196,Corte Ellis
10158,193749,627889,Marcella Araica
10159,193749,10461,Danja
10160,193749,13401,Stacy Barthe
10161,193751,459971,​Coco Morier
10162,193751,671704,Let's Go to War
10163,193751,1052,Britney Spears
10164,193751,30425,Cirkut
10165,193762,1052,Britney Spears
10166,193762,17649,James Fauntleroy
10167,193762,33162,Rob Knox
10168,193762,422875,Harvey Mason Jr.
10169,193766,27793,Fraser T Smith
10170,193766,140858,Bright Lights
10171,193766,16571,Livvi Franc
10172,193767,22818,Sophie Stern
10173,193767,459971,​Coco Morier
10174,193767,662798,Bloodshy & Avant
10175,193767,152194,Magnus Lidehäll
10176,193767,475259,Henrik Jonback
10177,193768,30751,Angela Hunte
10178,193768,475259,Henrik Jonback
10179,193768,662798,Bloodshy & Avant
10180,193769,43916,Emily Wright
10181,193769,24923,Bonnie McKee
10182,193769,28906,​benny blanco
10183,193769,27804,Dr. Luke
10184,193769,32826,Claude Kelly
10185,193770,27836,Shellback
10186,193770,27835,Max Martin
10187,193770,663316,Tiffany Amber
10188,193772,179206,Savan Kotecha
10189,193772,27835,Max Martin
10190,193772,27836,Shellback
10191,193774,8491,Rodney Jerkins
10192,193774,262801,Ina Wroldsen
10193,193775,7672,Ester Dean
10194,193775,45125,Sandy Vee
10195,193775,648546,Traci Hale
10196,193775,401419,Tor Erik Hermansen
10197,193775,27578,StarGate
10198,193776,574933,Michael Shiloh
10199,193776,8491,Rodney Jerkins
10200,193776,559424,Thomas Lumpkins
10201,193780,28906,​benny blanco
10202,193780,27804,Dr. Luke
10203,193780,614487,Frankie Storm
10204,193780,60673,Lil Ronnie
10205,193782,1052,Britney Spears
10206,193782,288037,Guy Sigsworth
10207,193785,30420,Linda Perry
10208,193789,17764,Jason Derulo
10209,193789,108841,Wayne Hector
10210,193789,51766,Steve Mac
10211,193790,6930,Dave Matthews
10212,193792,1602,Stevie Wonder
10213,193796,39521,Adam Young
10214,193806,371206,Eugene Wilde
10215,193806,422711,George Teren
10216,193814,231639,Josh Schwartz
10217,193814,231638,Brian Kierulf
10218,193817,1052,Britney Spears
10219,193817,231976,Eric Foster White
10220,193821,459971,​Coco Morier
10221,193821,55444,Greg Kurstin
10222,193821,1052,Britney Spears
10223,193831,1095330,The Clutch (producer)
10224,193831,662798,Bloodshy & Avant
10225,193839,177892,Fernando Garibay
10226,193839,447,Lady Gaga
10227,193846,177892,Fernando Garibay
10228,193846,669869,Kasia Livingston
10229,193856,1052,Britney Spears
10230,193856,231639,Josh Schwartz
10231,193856,231638,Brian Kierulf
10232,193864,54333,Gene Griffin
10233,193864,3542,Bobby Brown
10234,193865,244929,Patrick Smith
10235,193865,56962,Ezekiel Lewis
10236,193865,451238,Candice Nelson
10237,193865,331385,Balewa Muhammad
10238,193865,475259,Henrik Jonback
10239,193865,560999,Pontus Winnberg
10240,193865,186636,Bloodshy
10241,193880,627889,Marcella Araica
10242,193880,671709,Michael Shimshack
10243,193880,10461,Danja
10244,193907,7672,Ester Dean
10245,193923,12452,Haftbefehl
10246,193923,3791,Capo
10247,193923,22146,Celo
10248,193923,22147,Abdï
10249,193923,16572,Xatar
10250,193926,194960,David Kreuger
10251,193926,231981,Jörgen Elofsson
10252,193928,17207,Detail
10253,193930,21867,Darius Rucker
10254,193930,394611,Chris Stapleton
10255,193930,451601,Casey Beathard
10256,193937,550119,Wendell Mobley
10257,193937,360812,Tony Martin
10258,193937,422732,Jim Collins
10259,193945,398449,Hillary Lindsey
10260,193945,352735,Brett James
10261,193951,1011754,Kim Tribble
10262,193951,122955,David Lee Murphy
10263,193952,876878,Neil Thrasher
10264,193952,550119,Wendell Mobley
10265,193952,1567860,Albert Jackson
10266,193953,422709,Vicky McGehee
10267,193953,451360,Rodney Clawson
10268,193953,353161,John Rich
10269,193954,397907,Justin Weaver
10270,193954,17949,Jason Aldean
10271,193958,876878,Neil Thrasher
10272,193958,360812,Tony Martin
10273,193959,1103560,Frank J. Myers
10274,193959,630807,Billy Montana
10275,193959,40003,Lee Brice
10276,193961,876878,Neil Thrasher
10277,193961,401382,Tom Shapiro
10278,193961,876879,Michael Dulaney
10279,193967,388138,Mark Wright
10280,193967,1011754,Kim Tribble
10281,193967,122955,David Lee Murphy
10282,193968,30178,Kenny West
10283,193968,411979,Jeff Stevens
10284,193973,414218,Troy Verges
10285,193973,352735,Brett James
10286,193974,353161,John Rich
10287,193974,422709,Vicky McGehee
10288,193974,330864,Chad Brock
10289,193975,555686,Danny Myrick
10290,193975,1567861,Bridgette Tatum
10291,193978,353161,John Rich
10292,193978,422709,Vicky McGehee
10293,193978,17949,Jason Aldean
10294,193979,397907,Justin Weaver
10295,193979,987004,Kelly Archer
10296,193979,352735,Brett James
10297,193980,876878,Neil Thrasher
10298,193980,550119,Wendell Mobley
10299,193980,17949,Jason Aldean
10300,193981,8140,John Mellencamp
10301,193983,62191,Shaa
10302,193983,62190,As
10303,193983,23122,Rico
10304,193983,8384,James
10305,193983,34726,Sticks
10306,193985,422724,Tim Nichols
10307,193985,451360,Rodney Clawson
10308,193987,457247,D. Vincent Williams
10309,193987,422732,Jim Collins
10310,193987,461590,Marc Beeson
10311,193990,352398,Bobby Pinson
10312,193990,1567862,Brad Adkins
10313,193990,17949,Jason Aldean
10314,193995,46739,Michael Masser
10315,193995,409439,Gerry Goffin
10316,193999,550119,Wendell Mobley
10317,193999,876878,Neil Thrasher
10318,193999,184255,​busbee
10319,194000,461370,Ben Hayslip
10320,194000,333845,Rhett Akins
10321,194003,422709,Vicky McGehee
10322,194003,550119,Wendell Mobley
10323,194003,876878,Neil Thrasher
10324,194006,398449,Hillary Lindsey
10325,194006,550119,Wendell Mobley
10326,194006,876878,Neil Thrasher
10327,194007,550119,Wendell Mobley
10328,194007,876878,Neil Thrasher
10329,194010,778355,Scott Raynor
10330,194010,50626,Tom DeLonge
10331,194010,23941,Mark Hoppus
10332,194012,455,Lil B
10333,194014,778355,Scott Raynor
10334,194014,50626,Tom DeLonge
10335,194014,23941,Mark Hoppus
10336,194016,618225,Jim McCormick
10337,194016,451360,Rodney Clawson
10338,194016,1011577,Dylan Altman
10339,194019,355720,Chuck Wicks
10340,194019,401382,Tom Shapiro
10341,194019,876878,Neil Thrasher
10342,194022,876879,Michael Dulaney
10343,194022,876878,Neil Thrasher
10344,194024,778355,Scott Raynor
10345,194024,50626,Tom DeLonge
10346,194024,23941,Mark Hoppus
10347,194026,778355,Scott Raynor
10348,194026,50626,Tom DeLonge
10349,194026,23941,Mark Hoppus
10350,194027,778355,Scott Raynor
10351,194027,50626,Tom DeLonge
10352,194027,23941,Mark Hoppus
10353,194030,360812,Tony Martin
10354,194030,550119,Wendell Mobley
10355,194030,876878,Neil Thrasher
10356,194031,58619,J Mascis
10357,194034,360812,Tony Martin
10358,194034,550119,Wendell Mobley
10359,194034,876878,Neil Thrasher
10360,194037,451360,Rodney Clawson
10361,194037,122955,David Lee Murphy
10362,194038,977349,Tyler Hubbard
10363,194038,257243,Canaan Smith
10364,194042,1691,Tom Waits
10365,194045,207751,Ryan Ross
10366,194045,623587,Spencer Smith
10367,194045,157142,Brendon Urie
10368,194048,8436,Jonas Brothers
10369,194048,13531,Demi Lovato
10370,194051,209692,Andy Dodd
10371,194051,209693,Adam Watts
10372,194053,115,Chamillionaire
10373,194055,8436,Jonas Brothers
10374,194055,13531,Demi Lovato
10375,194058,1167,Johnny Cash
10376,194060,664587,Isaac Hasson
10377,194060,418951,Lindy Robbins
10378,194060,664583,SuperSpy
10379,194061,1583,French Montana
10380,194061,3,Fabolous
10381,194062,148883,Anne Preven
10382,194062,149896,Scott Cutler
10383,194062,13531,Demi Lovato
10384,194065,43805,Julian Bunetta
10385,194065,15130,Ed Drewett
10386,194065,209397,John Ryan
10387,194065,108841,Wayne Hector
10388,194069,13531,Demi Lovato
10389,194069,664587,Isaac Hasson
10390,194069,664588,Mher Filian
10391,194072,266265,John Fields
10392,194072,358988,Jon McLaughlin
10393,194072,13531,Demi Lovato
10394,194073,960954,Ed Graham
10395,194073,233023,Justin Hawkins
10396,194073,960953,Frankie Poullain
10397,194073,960952,Dan Hawkins
10398,194074,148883,Anne Preven
10399,194074,149896,Scott Cutler
10400,194074,13531,Demi Lovato
10401,194080,420,Blu
10402,194082,1745,Childish Gambino
10403,194085,13531,Demi Lovato
10404,194087,358988,Jon McLaughlin
10405,194087,266265,John Fields
10406,194087,13531,Demi Lovato
10407,194089,381135,Victoria Horn
10408,194089,645542,E. Kidd Bogart
10409,194089,560236,Gary Clark
10410,194091,653063,PJ Bianco
10411,194091,22519,Nick Jonas
10412,194091,13531,Demi Lovato
10413,194092,52212,Keith Richards
10414,194092,44144,Mick Jagger
10415,194093,13531,Demi Lovato
10416,194093,488,John Mayer
10417,194094,1422,Danny Brown
10418,194094,3148,Shaggy 2 Dope
10419,194094,3147,Violent J
10420,194098,266265,John Fields
10421,194098,148883,Anne Preven
10422,194098,13531,Demi Lovato
10423,194099,418951,Lindy Robbins
10424,194099,35344,Toby Gad
10425,194099,13531,Demi Lovato
10426,194101,13531,Demi Lovato
10427,194101,209692,Andy Dodd
10428,194101,209693,Adam Watts
10429,194102,664087,Chen Neeman
10430,194102,618456,Jeannie Lurie
10431,194102,666080,Aris Archontis
10432,194106,634311,Joseph Angel
10433,194106,21903,J-Roc
10434,194106,588136,Nire
10435,194106,4075,SebastiAn
10436,194106,182322,Lyrica Anderson
10437,194106,1529,Missy Elliott
10438,194106,112,Timbaland
10439,194106,139463,Jim Beanz
10440,194108,876879,Michael Dulaney
10441,194108,550119,Wendell Mobley
10442,194108,876878,Neil Thrasher
10443,194110,665315,Michael Howard
10444,194110,978579,Adam Craig
10445,194110,292873,Josh Thompson
10446,194111,29132,John Darnielle
10447,194112,1011754,Kim Tribble
10448,194112,122955,David Lee Murphy
10449,194114,876879,Michael Dulaney
10450,194114,876878,Neil Thrasher
10451,194115,22925,Brantley Gilbert
10452,194116,1141342,Ben Stennisand
10453,194116,566218,Jaron Boyer
10454,194116,158709,Thomas Rhett
10455,194117,670610,Jon Mabe
10456,194117,454909,Caitlyn Smith
10457,194117,397907,Justin Weaver
10458,194118,29132,John Darnielle
10459,194119,20765,Rock Mafia
10460,194120,1568065,Tommy Curry
10461,194120,1568064,Ronny Vines
10462,194120,1064634,Jayce Hein
10463,194120,1165760,John Edwards
10464,194121,29132,John Darnielle
10465,194123,184255,​busbee
10466,194123,550119,Wendell Mobley
10467,194123,876878,Neil Thrasher
10468,194124,367406,Leslie Satcher
10469,194124,352735,Brett James
10470,194125,360812,Tony Martin
10471,194125,550119,Wendell Mobley
10472,194125,876878,Neil Thrasher
10473,194127,550119,Wendell Mobley
10474,194127,360812,Tony Martin
10475,194127,876878,Neil Thrasher
10476,194128,397907,Justin Weaver
10477,194128,1047007,Bill Luther
10478,194128,1568067,Bryan Edwards
10479,194129,182322,Lyrica Anderson
10480,194129,4075,SebastiAn
10481,194129,287419,"Tiyon ""TC"" Mack"
10482,194129,13531,Demi Lovato
10483,194129,139463,Jim Beanz
10484,194129,112,Timbaland
10485,194133,358432,Leah Haywood
10486,194133,13531,Demi Lovato
10487,194133,415338,Daniel James
10488,194137,415338,Daniel James
10489,194137,358432,Leah Haywood
10490,194137,13531,Demi Lovato
10491,194137,59116,Ross Golan
10492,194140,467148,Shelly Peiken
10493,194140,358432,Leah Haywood
10494,194140,415338,Daniel James
10495,194142,16571,Livvi Franc
10496,194142,56983,Jason Evigan
10497,194142,146381,Mitch Allan
10498,194146,354431,Bleu
10499,194146,351045,Lindsey Ray
10500,194147,35344,Toby Gad
10501,194147,70104,James Morrison
10502,194149,35344,Toby Gad
10503,194149,418951,Lindy Robbins
10504,194149,48767,Kerli
10505,194150,664572,Edgar Cortazar
10506,194150,418951,Lindy Robbins
10507,194150,35344,Toby Gad
10508,194150,48767,Kerli
10509,194156,358432,Leah Haywood
10510,194156,415338,Daniel James
10511,194156,322515,Amy Pearson
10512,194157,29132,John Darnielle
10513,194160,571506,Dapo Torimino
10514,194160,14868,Priscilla Renea
10515,194162,29132,John Darnielle
10516,194163,1691,Tom Waits
10517,194164,29132,John Darnielle
10518,194171,1691,Tom Waits
10519,194175,43504,Lil' Snupe
10520,194182,13531,Demi Lovato
10521,194183,29132,John Darnielle
10522,194185,376713,Cozy Powell
10523,194185,360812,Tony Martin
10524,194185,979938,Neil Murray
10525,194185,381127,Tony Iommi
10526,194185,979930,Geoff Nicholls
10527,194186,979938,Neil Murray
10528,194186,360812,Tony Martin
10529,194186,376713,Cozy Powell
10530,194186,381127,Tony Iommi
10531,194186,979930,Geoff Nicholls
10532,194187,979938,Neil Murray
10533,194187,360812,Tony Martin
10534,194187,376713,Cozy Powell
10535,194187,381127,Tony Iommi
10536,194187,979930,Geoff Nicholls
10537,194189,979938,Neil Murray
10538,194189,360812,Tony Martin
10539,194189,376713,Cozy Powell
10540,194189,381127,Tony Iommi
10541,194189,979930,Geoff Nicholls
10542,194190,979938,Neil Murray
10543,194190,360812,Tony Martin
10544,194190,376713,Cozy Powell
10545,194190,381127,Tony Iommi
10546,194190,979930,Geoff Nicholls
10547,194191,979938,Neil Murray
10548,194191,360812,Tony Martin
10549,194191,376713,Cozy Powell
10550,194191,381127,Tony Iommi
10551,194191,979930,Geoff Nicholls
10552,194193,979938,Neil Murray
10553,194193,360812,Tony Martin
10554,194193,376713,Cozy Powell
10555,194193,381127,Tony Iommi
10556,194193,979930,Geoff Nicholls
10557,194194,979938,Neil Murray
10558,194194,360812,Tony Martin
10559,194194,376713,Cozy Powell
10560,194194,381127,Tony Iommi
10561,194194,979930,Geoff Nicholls
10562,194196,29132,John Darnielle
10563,194198,43504,Lil' Snupe
10564,194199,29132,John Darnielle
10565,194203,16808,Chief Keef
10566,194204,381127,Tony Iommi
10567,194204,381444,Geezer Butler
10568,194204,407864,Dio
10569,194207,158553,Stephen Schwartz
10570,194207,652006,Mathieu Jomphe
10571,194207,14868,Priscilla Renea
10572,194207,25074,MIKA
10573,194218,381127,Tony Iommi
10574,194218,381444,Geezer Butler
10575,194218,407864,Dio
10576,194222,381127,Tony Iommi
10577,194222,381444,Geezer Butler
10578,194222,407864,Dio
10579,194224,381127,Tony Iommi
10580,194224,381444,Geezer Butler
10581,194224,407864,Dio
10582,194226,381127,Tony Iommi
10583,194226,381444,Geezer Butler
10584,194226,407864,Dio
10585,194227,381127,Tony Iommi
10586,194227,381444,Geezer Butler
10587,194227,407864,Dio
10588,194228,381127,Tony Iommi
10589,194228,381444,Geezer Butler
10590,194228,407864,Dio
10591,194229,381127,Tony Iommi
10592,194229,381444,Geezer Butler
10593,194229,407864,Dio
10594,194231,381127,Tony Iommi
10595,194231,381444,Geezer Butler
10596,194231,407864,Dio
10597,194232,381127,Tony Iommi
10598,194232,381444,Geezer Butler
10599,194232,407864,Dio
10600,194233,13,Gucci Mane
10601,194234,381444,Geezer Butler
10602,194234,360812,Tony Martin
10603,194234,381127,Tony Iommi
10604,194235,381444,Geezer Butler
10605,194235,360812,Tony Martin
10606,194235,381127,Tony Iommi
10607,194237,381444,Geezer Butler
10608,194237,360812,Tony Martin
10609,194237,381127,Tony Iommi
10610,194238,381444,Geezer Butler
10611,194238,360812,Tony Martin
10612,194238,381127,Tony Iommi
10613,194239,381444,Geezer Butler
10614,194239,360812,Tony Martin
10615,194239,381127,Tony Iommi
10616,194240,381444,Geezer Butler
10617,194240,360812,Tony Martin
10618,194240,381127,Tony Iommi
10619,194243,381444,Geezer Butler
10620,194243,360812,Tony Martin
10621,194243,381127,Tony Iommi
10622,194244,381444,Geezer Butler
10623,194244,360812,Tony Martin
10624,194244,381127,Tony Iommi
10625,194246,381444,Geezer Butler
10626,194246,360812,Tony Martin
10627,194246,381127,Tony Iommi
10628,194247,48257,Eddie Van Halen
10629,194247,360812,Tony Martin
10630,194247,381127,Tony Iommi
10631,194247,381444,Geezer Butler
10632,194248,381444,Geezer Butler
10633,194248,360812,Tony Martin
10634,194248,381127,Tony Iommi
10635,194254,378963,Becky Hobbs
10636,194254,571440,Don Goodman
10637,194257,618454,Jamie Houston
10638,194259,226751,Diane Warren
10639,194272,13531,Demi Lovato
10640,194275,13531,Demi Lovato
10641,194277,13531,Demi Lovato
10642,194277,488,John Mayer
10643,194281,360812,Tony Martin
10644,194281,381127,Tony Iommi
10645,194281,1256,Ice-T
10646,194281,979930,Geoff Nicholls
10647,194281,376713,Cozy Powell
10648,194281,979938,Neil Murray
10649,194282,360812,Tony Martin
10650,194282,381127,Tony Iommi
10651,194282,979930,Geoff Nicholls
10652,194282,376713,Cozy Powell
10653,194282,979938,Neil Murray
10654,194283,360812,Tony Martin
10655,194283,381127,Tony Iommi
10656,194283,979930,Geoff Nicholls
10657,194283,376713,Cozy Powell
10658,194283,979938,Neil Murray
10659,194284,360812,Tony Martin
10660,194284,381127,Tony Iommi
10661,194284,979930,Geoff Nicholls
10662,194284,376713,Cozy Powell
10663,194284,979938,Neil Murray
10664,194286,360812,Tony Martin
10665,194286,381127,Tony Iommi
10666,194286,979930,Geoff Nicholls
10667,194286,376713,Cozy Powell
10668,194286,979938,Neil Murray
10669,194287,13531,Demi Lovato
10670,194288,360812,Tony Martin
10671,194288,381127,Tony Iommi
10672,194288,979930,Geoff Nicholls
10673,194288,376713,Cozy Powell
10674,194288,979938,Neil Murray
10675,194289,360812,Tony Martin
10676,194289,381127,Tony Iommi
10677,194289,979930,Geoff Nicholls
10678,194289,376713,Cozy Powell
10679,194289,979938,Neil Murray
10680,194290,360812,Tony Martin
10681,194290,381127,Tony Iommi
10682,194290,979930,Geoff Nicholls
10683,194290,376713,Cozy Powell
10684,194290,979938,Neil Murray
10685,194291,360812,Tony Martin
10686,194291,381127,Tony Iommi
10687,194291,979930,Geoff Nicholls
10688,194291,376713,Cozy Powell
10689,194291,979938,Neil Murray
10690,194292,360812,Tony Martin
10691,194292,381127,Tony Iommi
10692,194292,979930,Geoff Nicholls
10693,194292,376713,Cozy Powell
10694,194292,979938,Neil Murray
10695,194293,360812,Tony Martin
10696,194293,381127,Tony Iommi
10697,194293,979930,Geoff Nicholls
10698,194293,376713,Cozy Powell
10699,194293,979938,Neil Murray
