id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_changes
2Y43TDqgnRgVZA7RxtxEV1,0.8959999999999999,0.615,6,-9.326,0,0.326,0.293,0.0,0.122,0.89,140.04,193776,4,8
3LQPTJEqOfljGBxmpgUnoC,0.55,0.726,2,-8.51,1,0.0516,0.146,0.0060799999999999995,0.428,0.37,92.697,307493,4,7
4KhuernnobE4BzS0P1Viz8,0.368,0.45799999999999996,9,-14.019,1,0.0391,0.44299999999999995,0.000553,0.6509999999999999,0.568,87.323,158040,4,5
5lEyMg4GNKnMbaarvT4sRd,0.545,0.397,7,-10.606,1,0.026000000000000002,0.5529999999999999,1.0300000000000001e-05,0.22399999999999998,0.769,96.133,224547,4,8
5r4RqhXlclyOBImN8I57R0,0.556,0.743,9,-10.077,1,0.0458,0.217,0.000109,0.442,0.763,92.93,232693,4,4
3beYmUcaXJZiSZMPbsMI7p,0.512,0.833,1,-8.697000000000001,0,0.0448,0.557,2.98e-05,0.31,0.519,101.18799999999999,293800,4,10
3bOF87CrSbm77MZuqmvCHK,0.604,0.336,6,-13.08,1,0.0294,0.9229999999999999,0.34700000000000003,0.114,0.384,95.204,145227,4,4
29HbvYjzl95cYA4wGIhFCd,0.47700000000000004,0.693,0,-6.348,1,0.0351,0.32299999999999995,2.13e-06,0.192,0.593,127.555,229907,4,11
58cDx1uTmaAaF2rqU0UrtF,0.65,0.897,9,-7.367999999999999,1,0.0377,0.0229,0.0124,0.396,0.925,123.833,159867,4,5
3zsWzIGaMYfB8V9dPx2nge,0.5589999999999999,0.377,7,-15.745999999999999,1,0.0321,0.442,2.64e-06,0.298,0.562,135.65200000000002,206307,4,10
2VvXzIWfm5pvFAntr69a3k,0.344,0.597,9,-7.949,1,0.0358,0.266,0.000128,0.183,0.361,89.852,185627,3,4
4MhTFsyqIJnjsOweVcU8ug,0.449,0.9009999999999999,6,-7.711,1,0.0526,0.141,0.0675,0.128,0.696,125.148,356400,4,6
3YRCqOhFifThpSRFJ1VWFM,0.294,0.6409999999999999,11,-9.316,1,0.0291,0.0163,0.22,0.11199999999999999,0.226,79.759,536067,4,11
5NIPsWpDjJTFBoPxCUUeXp,0.445,0.955,8,-8.027000000000001,1,0.0856,0.0326,0.284,0.317,0.336,123.34299999999999,273600,4,9
5Q41NLTmGbVPozwHKK7bk2,0.27399999999999997,0.9490000000000001,11,-8.642000000000001,1,0.0896,0.0214,0.00778,0.218,0.49700000000000005,100.346,406307,4,10
4JiEyzf0Md7KEFFGWDDdCr,0.496,0.7390000000000001,6,-7.193,1,0.0415,0.0211,0.0044399999999999995,0.106,0.37799999999999995,132.41,336000,4,1
2N2yrmodOnVF10mKvItC9P,0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.10400000000000001,0.243,124.635,283733,4,7
6i4Qi1mJxXjqNIL9HfJhRs,0.336,0.787,10,-8.802999999999999,0,0.0732,0.0793,0.0648,0.32,0.38299999999999995,140.003,462093,4,8
0dlTGl67UFWcKupzkxZYOn,0.35,0.985,10,-5.676,0,0.122,0.008759999999999999,0.551,0.36,0.32299999999999995,151.007,343640,4,13
0rFWuqFgHAfuzE8uSB9TWR,0.262,0.777,11,-8.671,1,0.0632,0.0109,0.113,0.12,0.264,152.5,182733,4,7
1OEoNpiyqBghuEUaT6Je6U,0.457,0.297,6,-12.511,1,0.0306,0.6859999999999999,0.00010700000000000001,0.109,0.33299999999999996,120.021,354880,4,9
5IJbTPhcj0IjdzUaYqwe2I,0.8270000000000001,0.524,10,-9.818999999999999,1,0.0536,0.552,0.00011200000000000001,0.198,0.35600000000000004,136.785,224493,4,0
5rRMux9vrgG0HAnW8AgFCt,0.735,0.812,1,-1.238,1,0.128,0.35100000000000003,0.0,0.261,0.31,106.33,188547,4,6
0uguTAc0yJY2vfmqiuYoob,0.804,0.6759999999999999,9,-3.7489999999999997,1,0.23600000000000002,0.102,0.0,0.235,0.485,89.984,142760,4,4
4Exknuth94DX8UKqaoxKoj,0.87,0.64,8,-5.228,1,0.0511,0.00175,0.00403,0.0938,0.0634,128.007,138946,4,5
2SmXJEhm1yJvXK6Hx4XAYT,0.8370000000000001,0.5539999999999999,2,-10.165,1,0.109,0.7340000000000001,5.6000000000000006e-05,0.129,0.6759999999999999,117.012,165040,4,0
1j8bp1BNjMxUJV7nLkSUrb,0.58,0.552,0,-8.877,1,0.456,0.892,0.0,0.182,0.807,158.002,170946,4,5
3uewgGxACwca8iwi2ZVwVT,0.524,0.7909999999999999,9,-4.9030000000000005,1,0.387,0.135,0.188,0.258,0.231,139.946,351429,4,6
7zvKFw17XyoBUx9mHiwzPy,0.7170000000000001,0.5870000000000001,7,-8.97,1,0.368,0.0795,1.87e-05,0.192,0.336,112.44,196173,5,5
0Dfctnkk9xIikDKJ06uwzo,0.828,0.5770000000000001,6,-7.656000000000001,0,0.158,0.599,0.0,0.0814,0.5870000000000001,86.339,163493,4,7
7rE9wYXPgLqZsXVxn2JhU9,0.589,0.745,2,-7.882999999999999,1,0.41,0.248,0.0,0.24600000000000002,0.32799999999999996,131.22,190640,5,3
6RcQOut9fWL6FSqeIr5M1r,0.9179999999999999,0.9179999999999999,10,-2.218,0,0.0954,0.344,5.35e-06,0.0243,0.882,110.024,199907,4,8
66ZcOcouenzZEnzTJvoFmH,0.755,0.765,1,-3.475,1,0.0356,0.218,0.0,0.162,0.737,119.954,246467,4,6
6d3edMXJpns1A0zGKkmlGw,0.706,0.82,7,-4.468999999999999,1,0.0562,0.00613,0.00186,0.0488,0.595,118.95100000000001,156493,4,6
2986J0T5CGwJGY3aqgANtE,0.687,0.58,7,-8.103,1,0.0483,0.0106,7.65e-06,0.0935,0.341,150.055,178360,4,8
4sQmCQUZcnBPaVm4dEUKv7,0.6579999999999999,0.82,0,-5.825,1,0.0674,0.008159999999999999,0.0,0.0839,0.6970000000000001,112.93799999999999,237400,4,6
39qcvV4f0uqDMHxIkSb7tE,0.855,0.747,7,-2.713,0,0.0424,0.0276,3.45e-05,0.182,0.76,98.01799999999999,236213,4,8
3SUQYLuMqCW7lkMAZ1Bhev,0.878,0.91,6,-5.452000000000001,0,0.281,0.00386,1.69e-06,0.466,0.65,112.961,61907,4,1
3IxRWXccxjVsUjyQZnKqYa,0.753,0.626,11,-7.995,0,0.142,0.0121,0.00015900000000000002,0.127,0.7070000000000001,103.927,192240,4,6
1oPHQirLVcgj85NWdiyuJD,0.7070000000000001,0.726,2,-3.515,1,0.0279,0.0315,0.000221,0.359,0.809,112.02600000000001,189280,4,5
7icROppj4Z12Nr0xGgxWFJ,0.675,0.951,2,-2.559,0,0.0664,0.0465,7.54e-06,0.625,0.718,136.042,221227,4,8
0qOnSQQF0yzuPWsXrQ9paz,0.6459999999999999,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.7959999999999999,89.99,210960,4,4
2Lhdl74nwwVGOE2Gv35QuK,0.72,0.7440000000000001,1,-6.938,0,0.12,0.237,0.0,0.255,0.619,78.953,243773,4,3
3bfqkspKABT4pPicm6wC9F,0.716,0.838,10,-4.289,1,0.0513,0.134,0.0,0.14800000000000002,0.6459999999999999,130.034,222213,4,7
77ZdAoTHYoF6Umo76HFD4m,0.5920000000000001,0.9259999999999999,7,-3.469,1,0.126,0.0775,0.0,0.187,0.43200000000000005,99.01799999999999,228533,4,3
3RDcUlLGp3SLp2AmUbUbls,0.687,0.6679999999999999,5,-4.061,1,0.0282,0.0253,0.0,0.7440000000000001,0.418,113.053,216317,4,6
6miqdoICzUXCL5UHCuucjK,0.7609999999999999,0.69,11,-5.56,1,0.11,0.0225,0.0,0.34,0.742,114.98700000000001,235480,4,9
7EAtZT0UPVVEQxi6SsmqIy,0.6729999999999999,0.752,2,-6.422000000000001,1,0.0393,0.0456,0.0,0.262,0.889,145.002,233453,4,6
6pcghTFCRXW9yi9oSYYg86,0.757,0.726,8,-4.868,1,0.21100000000000002,0.0655,0.0,0.0678,0.76,99.991,241227,4,4
1tehOaED870Q7TtujkOhGq,0.684,0.8109999999999999,4,-5.807,0,0.129,0.16699999999999998,0.0,0.155,0.6940000000000001,93.969,218093,4,7
5X9vYnwVizAau9vR5zEtzK,0.632,0.8959999999999999,9,-5.687,0,0.0626,0.0105,7.01e-05,0.0499,0.899,160.015,194800,4,3
6x53SJOV1PAZ8ZUwH4NFXQ,0.726,0.501,1,-13.884,0,0.154,0.155,0.0,0.0893,0.5820000000000001,128.099,330945,4,11
1ZQndK2NBHKKOaS8n1CTGP,0.5489999999999999,0.446,0,-7.807,1,0.258,0.536,0.0,0.0442,0.511,122.431,300000,4,4
5IlXSlwFWcqfw2TVHzsH1e,0.701,0.7,0,-7.803999999999999,1,0.0621,0.0307,0.0,0.11800000000000001,0.5670000000000001,120.618,246520,4,6
2wqSycuLuGlQgzV1aA6Myu,0.584,0.444,9,-11.424000000000001,0,0.0407,0.147,0.0,0.607,0.24,117.98700000000001,297273,4,6
5Gist2Rze60BtUweK9CHKb,0.617,0.5,1,-9.246,1,0.0353,0.115,0.0,0.0978,0.486,115.978,279458,4,7
0McxbUT0jJ9nsStBvtv3dM,0.657,0.33299999999999996,11,-14.956,0,0.0459,0.324,0.0,0.0674,0.39,135.88299999999998,334472,4,11
0gkenQcTiaXEvp4bl53Pi2,0.624,0.529,9,-5.189,0,0.0365,0.345,0.0,0.1,0.5329999999999999,122.79899999999999,365505,3,9
6g3IWdT5DBpfwN4yHwjAUl,0.65,0.631,9,-8.366,1,0.0628,0.35100000000000003,0.0,0.44799999999999995,0.6970000000000001,133.907,285100,4,10
7r0snlidQFaTbutnYxlIpq,0.799,0.23600000000000002,1,-10.248,1,0.0384,0.10400000000000001,0.0,0.0829,0.35700000000000004,110.65,248007,4,10
599AYp922MGiUtOQPSnXuO,0.6509999999999999,0.436,6,-9.493,1,0.0491,0.41,0.0,0.076,0.49700000000000005,113.6,291579,3,10
0WJ7NdddG6VGQ5ez8DFoEP,0.581,0.45,4,-7.292999999999999,1,0.0444,0.258,0.00031,0.135,0.205,76.544,379847,3,6
7okHfdjFBtviiYE5VeUo7W,0.461,0.47700000000000004,2,-9.379,1,0.111,0.14400000000000002,1.64e-05,0.405,0.544,115.736,209029,4,3
2R6CPBQ8EEB9UZ4IoS4aCb,0.486,0.633,3,-7.499,0,0.193,0.0477,0.0,0.257,0.276,114.28,199694,4,2
78WKSdoWkUh7NbvnTtPJEd,0.456,0.436,11,-6.352,1,0.0608,0.852,0.0,0.41,0.753,77.554,193194,4,3
1BIDPefZTEbCywcTZl6zVY,0.7440000000000001,0.40700000000000003,2,-6.346,1,0.0339,0.019,0.0012900000000000001,0.7,0.28800000000000003,94.068,228113,3,6
3r6jvAMcRzfROJcQsrbx59,0.588,0.768,3,-6.239,0,0.0491,0.00164,0.0,0.131,0.40700000000000003,109.994,205270,3,6
2mUd0RPC50V7woqvdl4MmH,0.573,0.616,5,-7.367999999999999,1,0.193,0.473,0.0,0.174,0.418,90.219,200071,4,4
46Wn2RO4o2XHRrph3ZLna0,0.565,0.522,0,-8.148,0,0.0524,0.579,1.88e-05,0.154,0.601,109.85600000000001,206854,4,7
49GUNRvt9cc7ymvlIIlnK2,0.415,0.52,1,-4.289,1,0.145,0.00827,0.0,0.10400000000000001,0.38799999999999996,59.485,188839,4,2
3jvcowhKRYXYybXMFBY3Gd,0.7020000000000001,0.581,5,-10.07,0,0.098,0.32799999999999996,0.0,0.13699999999999998,0.36200000000000004,97.055,178561,4,4
7uLQTOxQ3nwwoHuxwt2AHJ,0.627,0.6970000000000001,8,-6.61,1,0.0266,0.218,0.0,0.0733,0.9329999999999999,154.086,177987,4,3
6DqzLbXkxRUbvFyzWApTXM,0.44,0.765,3,-5.973,1,0.0287,0.24,4.73e-05,0.349,0.792,184.257,267467,4,10
30jGJacfocGz0erjEuu59A,0.648,0.46399999999999997,9,-6.966,1,0.0242,0.652,0.0,0.0733,0.638,97.37299999999999,211987,4,3
0ncTdcRUBXyUWCb7NnpyXE,0.7120000000000001,0.306,9,-11.877,1,0.0256,0.732,0.000541,0.0919,0.381,95.059,208533,4,6
3nKHQMg6WYmPX5ZTihZ2Tm,0.534,0.415,9,-7.955,1,0.0311,0.752,0.0,0.1,0.644,154.042,193400,4,1
0g5zgubwnEQ8zb9Wu29RzP,0.58,0.27399999999999997,7,-11.630999999999998,1,0.0291,0.723,0.0,0.174,0.425,144.57399999999998,225573,3,3
1CANlvMi504OUyKmKP4JGN,0.611,0.753,10,-7.776,1,0.0287,0.336,1.71e-06,0.34700000000000003,0.899,136.063,184933,4,9
1zO50Yb6j9DaNiGQewJAq7,0.617,0.513,9,-7.0120000000000005,1,0.0257,0.778,0.0,0.155,0.701,109.61399999999999,184240,4,8
27IdM7EFM2qveGJiaofrtf,0.536,0.627,9,-9.323,1,0.0281,0.593,5.73e-05,0.20199999999999999,0.703,162.857,257533,4,5
7gLHGNEQtM2abYsjmceWsR,0.617,0.35700000000000004,7,-14.540999999999999,1,0.0275,0.46399999999999997,0.000714,0.26,0.59,126.771,213707,4,0
3gmEzilP9BzF45wIMvA16l,0.469,0.9690000000000001,0,-2.219,1,0.0589,0.009000000000000001,1.11e-05,0.34600000000000003,0.47600000000000003,164.042,183507,4,5
6qKSmXS6AOmSFAnmSxkASx,0.5329999999999999,0.976,0,-2.501,1,0.0814,0.00172,0.0,0.147,0.298,118.915,220667,4,8
0JKY13K1Io2aqXJb96UyzX,0.456,0.8909999999999999,11,-4.062,0,0.125,0.0068200000000000005,4.97e-06,0.0727,0.647,170.019,183707,4,7
5MapUlM1un2Kh4aZ3IyWcL,0.384,0.955,9,-2.884,0,0.266,0.0535,0.000997,0.0958,0.19899999999999998,171.888,217173,4,6
78mjaBatbfvwx5KJwI036H,0.5579999999999999,0.929,2,-3.6180000000000003,1,0.0638,0.0009400000000000001,0.000248,0.389,0.502,137.868,202307,4,7
6oIjJi274wP86uqFxQRlKV,0.696,0.821,2,-2.9810000000000003,0,0.0483,0.013999999999999999,0.0,0.0421,0.604,127.006,203880,4,6
5l3gAGbkXFfPWxh4a3J8mp,0.542,0.963,2,-1.994,0,0.141,0.0012699999999999999,0.00134,0.253,0.374,124.992,191333,4,8
6WXN5Pvim9BKB6Wb765II5,0.555,0.9740000000000001,4,-3.6910000000000003,0,0.152,0.0567,0.0,0.20199999999999999,0.369,159.94299999999998,178227,4,3
42rrPJg1u7rX7Rx52taVVn,0.46399999999999997,0.982,5,-2.9939999999999998,0,0.0752,0.000695,2.49e-05,0.402,0.321,155.93200000000002,250882,4,9
3Akw1yw6W6bQ7GXB0FCoe5,0.524,0.958,2,-3.477,1,0.0566,0.0009019999999999999,0.000227,0.152,0.42700000000000005,130.0,218267,4,7
4o6BgsqLIBViaGVbx5rbRk,0.7509999999999999,0.501,5,-12.151,1,0.0552,0.23399999999999999,0.11199999999999999,0.0467,0.902,167.058,190627,4,4
4aKIs5t9TqP59btlCGPrgw,0.727,0.685,11,-7.159,0,0.0398,0.0351,4.429999999999999e-05,0.0973,0.812,88.75,271893,4,6
0qRR9d89hIS0MHRkQ0ejxX,0.573,0.6829999999999999,5,-6.644,1,0.17600000000000002,0.461,0.0,0.0935,0.8170000000000001,169.519,142787,4,3
1qjrYozGqc7upUgfN776lZ,0.5920000000000001,0.397,2,-10.81,0,0.0676,0.354,0.0008939999999999999,0.11900000000000001,0.205,150.03799999999998,185293,3,5
41dDygR3r7e926oGUXfrLt,0.889,0.441,0,-9.506,0,0.0379,0.0405,0.000788,0.038,0.963,110.565,307307,4,12
5HQ639Z3ms3hnZx0KfWnkp,0.85,0.938,9,-6.888999999999999,0,0.0415,0.409,0.000346,0.0582,0.84,120.82600000000001,217200,4,7
5dFoWIiJ2814hRwMYDcFiU,0.523,0.341,4,-14.034,1,0.0388,0.313,0.00011399999999999999,0.621,0.355,77.487,313373,4,9
7o67roCVsFiCt7Cf0ZLOJq,0.8059999999999999,0.649,9,-9.004,0,0.0347,0.0391,5.550000000000001e-05,0.0557,0.897,114.834,249573,4,6
7cDzJyC95jtGO9zAeZsWOg,0.815,0.741,0,-9.478,1,0.031,0.434,0.111,0.0689,0.965,121.221,264987,4,2
6pVW5LRWgeLaHudxauOTJU,0.6659999999999999,0.841,2,-3.592,1,0.0312,0.613,0.0,0.113,0.84,128.718,126360,4,5
0d2iYfpKoM0QCKvcLCkBao,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.11599999999999999,0.319,89.391,173800,4,5
7y9iMe8SOB6z3NoHE2OfXl,0.675,0.7509999999999999,0,-3.5389999999999997,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,181279,4,1
7i2DJ88J7jQ8K7zqFX2fW8,0.67,0.585,6,-4.861000000000001,0,0.0354,0.107,1.11e-06,0.131,0.447,110.03,214802,4,1
2IO7yf562c1zLzpanal1DT,0.731,0.58,10,-7.327999999999999,0,0.0399,0.223,0.0,0.129,0.319,119.99700000000001,199593,4,4
3tbNT2X5tfMIVeUflYbZUZ,0.445,0.662,2,-4.802,0,0.18100000000000002,0.0164,0.0,0.21899999999999997,0.479,200.04,207458,4,7
5K09638EBQjVMrZYXA89aC,0.8290000000000001,0.8190000000000001,2,-3.43,0,0.131,0.13699999999999998,0.00792,0.282,0.35,123.944,199199,4,7
44n97yHySt0Z9rqPaXgjCK,0.513,0.25,5,-9.376,0,0.0367,0.9129999999999999,0.0,0.11699999999999999,0.35100000000000003,74.10300000000001,220541,4,2
5iQ0Va8Dt5Yky4TXuqO5TF,0.6890000000000001,0.491,9,-6.042000000000001,1,0.0317,0.711,0.0,0.172,0.868,90.01100000000001,173005,4,6
1TnUURhehaoMWKAqQtirm6,0.512,0.812,1,-4.809,1,0.0617,0.0534,0.0,0.092,0.521,100.02,249500,4,7
1B75hgRqe7A4fwee3g3Wmu,0.867,0.517,11,-13.222000000000001,0,0.0875,0.00456,0.000339,0.0864,0.866,133.148,257360,4,12
4ZnKSrukEcPuMxGrcZEEh1,0.853,0.889,1,-6.771,1,0.0828,0.0395,6.88e-06,0.0313,0.659,124.542,333627,4,17
2lvk6CUSHz4j8huQ25gH54,0.775,0.37799999999999995,6,-14.892000000000001,0,0.102,0.207,5.3e-06,0.107,0.86,144.16,282800,4,5
0cEY2XrkwZAyrxMioyiAQB,0.836,0.7929999999999999,7,-7.744,1,0.109,0.0627,2.57e-05,0.21899999999999997,0.887,106.005,305067,4,11
46jqxETXUwgLRsoMGuwFLa,0.912,0.5820000000000001,11,-9.408,0,0.271,0.0333,0.0,0.0572,0.8420000000000001,119.99600000000001,239040,4,5
4yjM4lHNqVOaLwuD2TAThH,0.8959999999999999,0.715,7,-12.978,1,0.0917,0.00035499999999999996,0.34,0.0433,0.72,124.10700000000001,272200,4,9
39vsjFm9kU2FNubcqGMzED,0.956,0.722,0,-12.222999999999999,0,0.0494,0.0564,2.26e-06,0.105,0.809,115.43799999999999,248907,4,6
2hmm9zhst4zkHu2743ZSVW,0.8740000000000001,0.973,7,-6.155,1,0.043,0.00358,0.0656,0.37,0.898,111.384,283333,4,11
6s2BfhdkU3MQHIhBaz2drV,0.929,0.5489999999999999,10,-12.761,0,0.179,0.00496,0.0,0.171,0.745,120.15,175733,4,8
77dcKrzRUI02XjHd2okARp,0.688,0.45899999999999996,7,-9.353,1,0.0365,0.14400000000000002,0.0,0.0816,0.493,75.184,255000,4,6
73ZTWCuwudUVvvWipRnQnQ,0.66,0.523,4,-12.068,1,0.0608,0.0238,0.0,0.142,0.794,126.34200000000001,242960,4,3
0SW6NfA6MTCC6OWNt6SAkV,0.614,0.381,4,-14.628,1,0.0441,0.244,4.1200000000000005e-05,0.0917,0.504,145.056,199667,4,4
5TWhLgjy8cgb6CRPnnlnn2,0.726,0.711,7,-7.728,1,0.0414,0.213,1.41e-06,0.326,0.708,105.03399999999999,188387,4,7
2VV9KHwOfrS7ZOEzPZJFLJ,0.7290000000000001,0.5529999999999999,5,-8.982999999999999,1,0.085,0.266,0.0,0.0809,0.935,78.085,164600,4,4
5ZLng0OogVNsEYZft36FWP,0.7120000000000001,0.47700000000000004,11,-17.702,0,0.0523,0.20600000000000002,0.000308,0.111,0.9009999999999999,90.375,232493,4,11
2F5lTjxNzxoVP0jRxLSN9Z,0.711,0.542,0,-10.319,1,0.0287,0.23,5.2e-06,0.28,0.813,127.00200000000001,240373,4,0
7MJe06aTq57id8qtb1s2du,0.604,0.43,7,-13.575,1,0.032,0.0546,0.0,0.0977,0.644,68.257,160400,4,3
03IsQTh85NKrbTrc3MZU48,0.5720000000000001,0.456,1,-11.620999999999999,1,0.0254,0.6890000000000001,0.0,0.0651,0.883,143.287,172560,4,6
1OwQ7xpk7nCXlt8TqVoNl1,0.625,0.578,2,-12.472000000000001,1,0.0315,0.396,0.00054,0.032,0.733,116.087,187333,4,7
0lnxrQAd9ZxbhBBe7d8FO8,0.693,0.937,9,-6.297999999999999,1,0.0503,0.00565,0.00411,0.0778,0.662,104.844,268653,4,8
2HNZxbvFvasRtlOJ9M6DgR,0.6759999999999999,0.938,9,-6.664,1,0.0681,0.00639,0.0038299999999999996,0.0621,0.6409999999999999,104.833,238733,4,4
5aWmkk8Jyx21CDTkJFg00R,0.545,0.7879999999999999,1,-5.345,0,0.0306,0.0252,0.0,0.34600000000000003,0.292,145.122,220427,4,4
6ZIuoDs3i1KjKurJf9miSs,0.431,0.735,1,-6.995,1,0.0508,0.0945,0.00011100000000000001,0.11699999999999999,0.36,139.984,251293,4,5
4auyLwpht5bFKtPpulMsCj,0.595,0.968,2,-5.105,1,0.0529,0.00253,1.91e-06,0.165,0.631,115.80799999999999,252360,4,10
65vfVmMkBs9z1K1sgviVOu,0.662,0.82,11,-5.268,1,0.0566,0.22,0.0,0.125,0.41100000000000003,89.96600000000001,243813,4,5
3xp3PTR0jLq9idX7GtFfJ7,0.55,0.976,2,-3.677,1,0.0769,0.004,0.0,0.105,0.816,105.999,270160,4,4
7jhTSo8iEMu1N6MIQK0ElA,0.757,0.6409999999999999,4,-4.87,1,0.0532,0.038,0.000377,0.115,0.7959999999999999,133.975,216667,4,6
1KOSVFgBDV59NnY20CsB83,0.623,0.833,11,-3.301,1,0.0328,0.115,3.09e-06,0.125,0.825,89.055,212733,4,4
6JGaZ0N4qhTCCsTAFHVUq4,0.605,0.9059999999999999,7,-6.187,1,0.0724,0.0272,0.000175,0.23600000000000002,0.909,172.137,225400,4,5
1PIgcyfWEVxSZ4LWdrRye3,0.449,0.37200000000000005,11,-13.065999999999999,1,0.031,0.653,1.4099999999999999e-05,0.153,0.462,93.154,205667,3,5
2NMbpeb1VI7GyeJQMJZF2I,0.578,0.6459999999999999,6,-8.126,1,0.0698,0.402,0.0,0.22699999999999998,0.6579999999999999,97.844,452733,4,6
0stslsclx39gQ7vSYEAgz0,0.475,0.711,0,-8.86,1,0.0613,0.281,2.06e-06,0.111,0.514,120.09299999999999,364000,4,7
2sRlynMtS89ewDIh44qgVu,0.6809999999999999,0.7440000000000001,2,-8.718,1,0.0566,0.28,0.0,0.0762,0.727,123.309,383533,4,3
2gSBJPEjYoj6UhsI25TC8r,0.441,0.489,2,-10.957,1,0.0441,0.648,3.39e-05,0.602,0.596,129.974,517707,4,10
2hD8PVG48UDB0e8HvRGVrf,0.552,0.563,6,-11.712,1,0.155,0.6409999999999999,0.00045099999999999996,0.395,0.619,63.388000000000005,219533,4,5
6aeSAKcpmdXyxUJK4ojyyR,0.503,0.552,6,-10.073,1,0.0888,0.444,0.0,0.16,0.48100000000000004,96.384,211427,4,3
6uEwDCmUAcvdp5R0uH0X6o,0.63,0.836,9,-8.868,1,0.105,0.31,0.0,0.244,0.619,119.446,384373,4,3
4mNmzIjEwuC9K6P2rpoSyT,0.462,0.5529999999999999,0,-10.202,0,0.0436,0.7290000000000001,3.59e-05,0.337,0.625,114.931,449427,4,8
49dHumqOMFCFK3tr9g6Ce4,0.531,0.469,11,-10.814,0,0.0282,0.588,0.0,0.342,0.602,90.6,316760,4,7
1zW2csx1vVJrKfvDrFQNVt,0.594,0.889,5,-7.775,1,0.24600000000000002,0.768,0.0,0.124,0.8,116.18700000000001,221704,4,7
4fHDlIntTsRGSyTg5UYZYC,0.797,0.105,1,-16.881,1,0.0969,0.885,0.00011599999999999999,0.10800000000000001,0.419,122.545,183133,4,4
2DbDjRH8CAzU8JaVtMOPS9,0.55,0.8640000000000001,5,-7.945,1,0.133,0.884,0.0,0.37200000000000005,0.595,115.47399999999999,219933,4,3
43IKDWv0QrE1fl2mwWj9qw,0.731,0.162,6,-14.286,1,0.0509,0.9109999999999999,6.01e-06,0.109,0.47200000000000003,122.725,181145,4,3
24dYJMPdnXXoHEu50MwRVN,0.596,0.142,2,-19.882,1,0.0867,0.9620000000000001,1.7100000000000002e-05,0.09300000000000001,0.695,144.424,184907,4,3
0eP52OQtijQQzZBXDc923Z,0.312,0.0478,5,-23.305999999999997,1,0.0402,0.968,0.000294,0.11,0.527,207.956,195120,4,5
4lUzRhikhXN2GphkZCADzX,0.605,0.434,1,-9.879,0,0.405,0.7020000000000001,0.0,0.0793,0.96,86.93799999999999,215838,4,6
5p9bFxqeXqzDiWdGwce7DD,0.433,0.322,2,-14.105,1,0.0376,0.898,9.75e-06,0.23,0.49700000000000005,99.20200000000001,204904,4,4
7MPrtKPg6R3TnFHkJvXQEn,0.61,0.677,3,-8.93,1,0.0448,0.5489999999999999,0.0,0.312,0.966,98.18799999999999,234848,4,3
6LtnbAUH07JATiFPlVl6AA,0.7070000000000001,0.505,6,-13.642999999999999,0,0.33799999999999997,0.10099999999999999,0.0,0.17300000000000001,0.8029999999999999,140.944,214480,4,12
2obblQ6tcePeOEVJV6nEGD,0.489,0.5770000000000001,10,-9.765,1,0.042,0.233,0.0,0.12300000000000001,0.519,78.112,222951,4,9
7qnxmC6qdYkjcoCJCeD8Jx,0.599,0.42700000000000005,7,-11.075,1,0.0312,0.545,9.65e-06,0.0609,0.484,118.714,406147,4,14
54dT74d5zcfxvvkpu7uBr5,0.6629999999999999,0.526,4,-11.265999999999998,0,0.0728,0.684,0.0,0.147,0.562,74.683,309653,4,10
36Tb7JD0rbJFRSmlLG6NZr,0.46399999999999997,0.325,0,-13.752,1,0.0351,0.556,0.0,0.12,0.289,107.13799999999999,501907,4,15
0y7n3jUYAUgldH4GQwnArf,0.5670000000000001,0.645,7,-10.435,1,0.0465,0.43799999999999994,0.0,0.1,0.654,152.762,262667,4,4
0HFW81AR9sO7FiCBy75O5b,0.57,0.368,9,-13.054,1,0.0334,0.56,0.0,0.155,0.445,129.421,398267,4,9
7vK66D9hbferCN4FJd8rkS,0.491,0.449,5,-12.503,1,0.0427,0.586,2.3100000000000002e-05,0.217,0.28,133.284,340747,4,4
5phcdqSnrJKjITf7Gp9fAd,0.62,0.456,7,-10.979000000000001,0,0.0975,0.647,0.0,0.0792,0.511,124.98299999999999,252227,4,10
7J3oNlMftDhWMFHGaRSMfa,0.6629999999999999,0.322,4,-14.562999999999999,1,0.0283,0.603,2.0300000000000002e-05,0.0567,0.44799999999999995,110.579,247680,4,4
5DqGq9JSXsyBaxt0Ztnq8M,0.565,0.401,10,-16.077,1,0.067,0.5529999999999999,0.0018800000000000002,0.9009999999999999,0.348,72.118,244467,4,6
58Znl2X9CgsghGUZrkEUr4,0.5429999999999999,0.284,5,-13.205,1,0.051,0.6829999999999999,0.0,0.10099999999999999,0.409,125.55799999999999,158227,4,5
5XMJBKj01EU7asjQCAlYhu,0.7340000000000001,0.203,7,-13.658,1,0.0457,0.875,0.000124,0.0902,0.519,112.166,166360,4,7
2zSnnXvex1yMcPUn4mg27H,0.45299999999999996,0.228,0,-13.907,1,0.0444,0.736,1.32e-06,0.193,0.47100000000000003,127.49700000000001,147067,4,5
