id,name,popularity,followers,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_10,genre_11,genre_12,genre_13,genre_14,genre_15,genre_16,genre_17,genre_18
2GMH35k5oLCjzYpn5HbaD8,Lawrence Welk,39,5888,'adult standards', 'ballroom', 'christmas', 'easy listening', 'lounge', 'polka',,,,,,,,,,,,,
2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,62,399331,'contemporary country', 'country', 'country dawn', 'dance pop', 'pop rock',,,,,,,,,,,,,,
1CFCsEqKrCyvAFKOATQHiW,Lecrae,70,682096,'ccm', 'christian alternative rock', 'christian hip hop', 'christian music', 'worship',,,,,,,,,,,,,,
36QJpDe2go2KgaRleHCDTp,Led Zeppelin,80,5759957,'album rock', 'classic rock', 'hard rock', 'rock',,,,,,,,,,,,,,,
738OS3zrCO782uDiUN9pet,Lee Ann Womack,55,246300,'contemporary country', 'country', 'country dawn', 'country road',,,,,,,,,,,,,,,
5Zq7R5qmi58ByYyBQTlNuk,Lee Brice,71,819741,'contemporary country', 'country', 'country road', 'modern country rock',,,,,,,,,,,,,,,
3g229vTyhsdwm9SO2p1FPL,Lee Greenwood,44,17986,'country', 'nashville sound', 'traditional country',,,,,,,,,,,,,,,,
2MyNAoQL07EABerr6yhoT4,Leif Garrett,33,7965,'bubblegum pop',,,,,,,,,,,,,,,,,,
6oMfS8fHX0CyDwRptywVjr,Len,53,3702,'canadian indie', 'pop rock',,,,,,,,,,,,,,,,,
5gznATMVO85ZcLTkE9ULU7,Lenny Kravitz,73,1284117,'permanent wave', 'pop rock', 'rock',,,,,,,,,,,,,,,,
5VcrwzYyoX3WUTbkaqcIvN,Lenny Williams,38,25178,'classic soul', 'funk', 'quiet storm', 'urban contemporary',,,,,,,,,,,,,,,
04LIHk1SobiQwt2tlupoAV,Leo Sayer,54,97468,'bubblegum pop', 'disco', 'folk', 'folk rock', 'mellow gold', 'soft rock',,,,,,,,,,,,,
3qnGvpP8Yth1AqSBMqON5x,Leon Bridges,75,634734,'modern blues', 'soul',,,,,,,,,,,,,,,,,
7hYKC5uBED0V5rpKQkqgQ5,Leon Redbone,34,10575,'jazz violin',,,,,,,,,,,,,,,,,,
6r1Xmz7YUD4z0VRUoGm8XN,Leon Russell,50,95294,'blues-rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock', 'traditional folk',,,,,,
5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,73,1349685,'dance pop', 'europop', 'pop', 'post-teen pop', 'r&b', 'talent show', 'urban contemporary',,,,,,,,,,,,
5l8VQNuIg0turYE1VtM9zV,Leonard Cohen,68,986710,'canadian folk', 'folk', 'folk rock', 'folk-pop', 'melancholia', 'permanent wave', 'singer-songwriter', 'traditional folk',,,,,,,,,,,
1EyK0glCKdNVaKjVxFOHCD,LeToya Luckett,47,170763,'deep pop r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary',,,,,,,,,,,,,,
0G7OYsWptjRzVFT1AxP8TS,Levert,47,224386,'funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary',,,,,,,,,,,,,
1FizW0swe8ODtXvEOHXbHX,LFO,47,18177,'boy band',,,,,,,,,,,,,,,,,,
5PokPZn11xzZXyXSfnvIM3,Lifehouse,68,935783,'alternative metal', 'neo mellow', 'pop', 'pop rock', 'post-grunge',,,,,,,,,,,,,,
1tqhsYv8yBBdwANFNzHtcr,Lil Dicky,76,950024,'hip hop', 'pop rap', 'rap',,,,,,,,,,,,,,,,
3wyVrVrFCkukjdVIdirGVY,Lil Pump,88,4224617,'emo rap',,,,,,,,,,,,,,,,,,
4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,90,4986275,'rap', 'trap music',,,,,,,,,,,,,,,,,
55Aa2cqylxrFIXC767Z865,Lil Wayne,88,6643131,'hip hop', 'pop', 'pop rap', 'rap', 'trap music',,,,,,,,,,,,,,
4Q5sPmM8j4SpMqL4UA1DtS,Lil' Flip,55,191663,'crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music',,,,,,,,,,,
5tth2a3v0sWwV1C7bApBdX,Lil' Kim,68,470593,'dance pop', 'east coast hip hop', 'escape room', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap queen', 'urban contemporary',,,,,,,
2AXQzJRDvlJrq0fiVAnRy8,Lil' Romeo,21,2310,,,,,,,,,,,,,,,,,,,
12mkoe71zJDWs4j0rCeXGR,Lil' Troy,50,23139,'dirty south rap', 'gangster rap', 'southern hip hop',,,,,,,,,,,,,,,,
13saZpZnCDWOI9D4IJhp1f,Lily Allen,72,1132121,'dance pop', 'electropop', 'europop', 'folk-pop', 'pop', 'pop rock',,,,,,,,,,,,,
165ZgPlLkK7bf5bDoFc6Sb,Limp Bizkit,73,2142566,'alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'rock', 'wrestling',,,,,,,,,,,
1sXbwvCQLGZnaH0Jp2HTVc,Linda Ronstadt,61,215082,'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock',,,,,,,,,,
4vRSocKbGh7PsQrYRDVMEF,Lindsay Lohan,46,364521,'dance pop', 'post-teen pop',,,,,,,,,,,,,,,,,
378dH6EszOLFShpRzAQkVM,Lindsey Stirling,70,1200382,'bow pop',,,,,,,,,,,,,,,,,,
6XyY86QOPPrYVGvF9ch6wz,Linkin Park,86,10123705,'alternative metal', 'nu metal', 'post-grunge', 'rap metal',,,,,,,,,,,,,,,
3gMaNLQm7D9MornNILzdSl,Lionel Richie,70,904507,'adult standards', 'disco', 'mellow gold', 'motown', 'quiet storm', 'soft rock',,,,,,,,,,,,,
0lwRI7lvmlRY5DiA5Xa6wQ,Lipps Inc.,57,26372,'disco',,,,,,,,,,,,,,,,,,
1vgjN6nIPNKiiQGE9PtzTT,Lisa Lisa & Cult Jam,48,98671,'electro', 'freestyle', 'funk', 'new jack swing', 'new wave pop', 'quiet storm', 'urban contemporary',,,,,,,,,,,,
1TMMyiSsNzmRiZCAkVLVb2,Lisa Loeb,47,64425,'folk-pop', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter',,,,,,,,,,,,,,
1JZsGhTI51A9ybuQZO07wf,Lisa Marie Presley,40,9319,,,,,,,,,,,,,,,,,,,
2jS7I1u7BpgWT9ssG62Zr1,Lisa Stansfield,61,209572,'dance pop', 'disco', 'new wave pop', 'soft rock',,,,,,,,,,,,,,,
5mgr0FFpvy267wKVAYg8qp,Lit,59,115521,'alternative rock', 'pop punk', 'pop rock', 'post-grunge',,,,,,,,,,,,,,,
77tBvvyd6SD4Y9Um1xcbxP,Lita Ford,50,127224,'album rock', 'glam metal', 'hard rock', 'rock', 'sleaze rock',,,,,,,,,,,,,,
3CygdxquGHurS7f9LjNLkv,Little Big Town,66,1188225,'contemporary country', 'country', 'country dawn', 'country road', 'modern country rock',,,,,,,,,,,,,,
0ZIwOAzDuGPspzK7yiTc4S,Little Feat,57,132378,'album rock', 'blues-rock', 'classic rock', 'country rock', 'electric blues', 'folk', 'folk rock', 'heartland rock', 'jam band', 'mellow gold', 'modern blues', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock',,,
6clbbhnIqpHnqxwtOWcilg,Little River Band,61,245571,'album rock', 'art rock', 'australian rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'southern rock',,,,,,,,,,
5CCf77sKGlTdfIiIDaVScj,Little Texas,49,142860,'contemporary country', 'country', 'country gospel', 'country road', 'country rock',,,,,,,,,,,,,,
3SgHzT552wy2W8pNLaLk24,Hillsong Worship,77,996693,'russian ccm', 'world worship', 'worship',,,,,,,,,,,,,,,,
6Uhp7WA6sjm5ZL6Xz561de,Living Colour,53,132456,'alternative metal', 'funk metal', 'funk rock', 'grunge', 'hard rock', 'rap rock', 'rock', 'wrestling',,,,,,,,,,,
2LXeJdQVcFkhkWydphLI74,Liz Phair,50,54318,'alternative pop', 'alternative rock', 'anti-folk', 'art pop', 'candy pop', 'folk', 'folk-pop', 'indie rock', 'jangle pop', 'lilith', 'lo-fi', 'new wave pop', 'permanent wave', 'pop rock', 'power pop',,,,
3lQpSzdPxoF1FYk7ilbe37,Liza Minnelli,43,59486,'cabaret', 'hollywood', 'show tunes',,,,,,,,,,,,,,,,
1Xfmvd48oOhEWkscWyEbh9,Lloyd,67,934108,'dance pop', 'deep pop r&b', 'dirty south rap', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary',,,,,,,
3vDUJHQtqT3jFRZ2ECXDTi,Lloyd Banks,65,442408,'dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'trap music',,,,,,,,,,,,
3sgFRtyBnxXD5ESfmbK4dl,LMFAO,67,2839101,'dance pop', 'pop rap',,,,,,,,,,,,,,,,,
7emRV8AluG3d4e5T0DZiK9,Loggins & Messina,55,115860,'album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'southern rock',,,,,,,,,,
4xRYI6VqpkE3UwrDrAZL8L,Logic,86,2881294,'conscious hip hop', 'hip hop', 'pop rap', 'rap',,,,,,,,,,,,,,,
6KGtF9AY87c2R0KilZtw2h,London Beat,18,1335,,,,,,,,,,,,,,,,,,,
3PfJE6ebCbCHeuqO4BfNeA,London Philharmonic Orchestra,67,213946,'classical', 'orchestra', 'scorecore', 'video game music',,,,,,,,,,,,,,,
3qbnxnvUqR14MJ9g8QwZJK,Lonestar,61,459748,'contemporary country', 'country', 'country road',,,,,,,,,,,,,,,,
163tK9Wjr9P9DmM0AVK7lm,Lorde,79,3665276,'art pop', 'dance pop', 'electropop', 'metropopolis', 'pop',,,,,,,,,,,,,,
1FE0rls8gfQT3laAeRYNgl,Loretta Lynn,55,217433,'country', 'country gospel', 'country rock', 'cowboy western', 'nashville sound', 'outlaw country', 'traditional country', 'traditional folk',,,,,,,,,,,
0khzcQ6PQU5a6dl1Qss3pt,Lorrie Morgan,45,126423,'contemporary country', 'country', 'country dawn', 'country gospel', 'nashville sound', 'traditional country',,,,,,,,,,,,,
0fdpJLsenUo15X3dPPWJSR,Los Angeles De Charly,61,211708,'banda', 'cumbia', 'grupera', 'norteno', 'ranchera', 'regional mexican',,,,,,,,,,,,,
16kOCiqZ1auY4sokSeZuKf,Los Bukis,69,613973,'banda', 'cumbia', 'grupera', 'norteno', 'ranchera', 'regional mexican',,,,,,,,,,,,,
6OWapcJm9xd55ci9CYbAuT,Los Lobos,56,57286,'roots rock',,,,,,,,,,,,,,,,,,
4aSEmLLxLX9wR5aLMllOKj,Los Lonely Boys,48,37250,,,,,,,,,,,,,,,,,,,
3YbOSxo85kla7RID8ugnW3,Los Temerarios,69,729343,'banda', 'grupera', 'ranchera', 'regional mexican',,,,,,,,,,,,,,,
3hYtANQYrE6pd2PbtEyTIy,Los Tigres Del Norte,71,838023,'banda', 'grupera', 'norteno', 'regional mexican',,,,,,,,,,,,,,,
014WIDx7H4BRCHB1faiisK,Los Tucanes De Tijuana,69,456079,'banda', 'grupera', 'norteno', 'regional mexican',,,,,,,,,,,,,,,
0OtigLoCgLYvXnMxbE5qH5,Lost Boyz,45,83317,'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'rap',,,,,,,,,,,,,
7KnaZr690xW0sCihF9Z8oP,lostprophets,49,110563,,,,,,,,,,,,,,,,,,,
46lnlnlU0dXTDpoAUmH6Qx,Lou Bega,63,42046,'latin pop',,,,,,,,,,,,,,,,,,
1zJBFCev9UwOMcrZsLi2od,Lou Rawls,50,57384,'adult standards', 'classic soul', 'disco', 'lounge', 'motown', 'quiet storm', 'soul', 'soul blues', 'vocal jazz',,,,,,,,,,
42TFhl7WlMRXiNqzSrnzPL,Lou Reed,65,728806,'art rock', 'classic rock', 'dance rock', 'glam rock', 'new wave', 'permanent wave', 'protopunk', 'psychedelic rock', 'rock', 'singer-songwriter',,,,,,,,,
19eLuQmk9aCobbVDHc6eek,Louis Armstrong,71,1550182,'adult standards', 'christmas', 'dixieland', 'jazz trumpet', 'new orleans jazz', 'swing', 'vocal jazz',,,,,,,,,,,,
52lBOxCxbJg0ttXEW9CQpW,Louis Prima,64,71308,'adult standards', 'christmas', 'jump blues', 'lounge', 'soul', 'swing', 'vocal jazz',,,,,,,,,,,,
09mvgMBvJkxarNIDGdwPWg,Love and Rockets,45,57101,'dance rock', 'dream pop', 'gothic rock', 'industrial rock', 'jangle pop', 'neo-psychedelic', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'uk post-punk',,,,,,,,
457yGSZecENoIuNWelRHhH,The Love Unlimited Orchestra,46,25916,'disco',,,,,,,,,,,,,,,,,,
2CLVPk9FcywjClBcTvWPkT,Loverboy,57,228190,'album rock', 'classic canadian rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock',,,,,,,,,
7CCn4PFRRRZF127jtCBAUe,The Lovin' Spoonful,57,139052,'art rock', 'brill building pop', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'roots rock', 'soft rock', 'traditional folk',,,,,
1J3nCyJ2KtGhh9JuywOrVD,LSG,48,202345,'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary',,,,,,,,,,,,,,
0Y8KmFkKOgJybpVobn1onU,Luciano Pavarotti,64,272382,'canzone napoletana', 'classical tenor', 'opera', 'operatic pop',,,,,,,,,,,,,,,
60ht0hWRy1yjUDfNsLuHuP,Lucinda Williams,54,93675,'alternative country', 'country rock', 'folk', 'folk rock', 'folk-pop', 'heartland rock', 'lilith', 'mellow gold', 'new americana', 'outlaw country', 'rock', 'roots rock', 'singer-songwriter', 'texas country', 'traditional folk',,,,
0OUXTnqjvTg4iZ7Lhq6vv7,Lucy Pearl,48,53597,'hip pop', 'neo soul', 'r&b', 'urban contemporary',,,,,,,,,,,,,,,
3ipn9JLAPI5GUEo4y4jcoi,Ludacris,77,1484331,'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music',,,,,,,,,,,,
2nszmSgqreHSdJA3zWPyrW,Luis Miguel,85,1950849,'bolero', 'latin', 'latin pop', 'mariachi',,,,,,,,,,,,,,,
25u4wHJWxCA9vO0CzxAbK7,Lukas Graham,77,990852,'danish pop',,,,,,,,,,,,,,,,,,
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,78,3192142,'contemporary country', 'country', 'country road',,,,,,,,,,,,,,,,
718COspgdWOnwOFpJHRZHS,Luke Combs,79,578195,'contemporary country', 'country road',,,,,,,,,,,,,,,,,
3z3g65U7mmyyBmmDfsQK9x,Luniz,61,75934,'g funk', 'gangster rap', 'hyphy', 'west coast rap',,,,,,,,,,,,,,,
5pZE9tgrhmIGWAsJZ7YxNK,Luny Tunes,62,339919,'latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical',,,,,,,,,,,,,,
01QTIT5P1pFP3QnnFSdsJf,Lupe Fiasco,72,1002830,'conscious hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop',,,,,,,,,,,,,
1EcRE2Nnqg2spdn2otakhg,Luscious Jackson,37,20943,'alternative pop', 'lilith',,,,,,,,,,,,,,,,,
19y5MFBH7gohEdGwKM7QsP,Luther Vandross,65,752280,'disco', 'funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary',,,,,,,,,,
33C3ByGk9NCrjTIXr6npqf,Lyfe Jennings,52,462321,'hip pop', 'neo soul', 'new jack swing', 'r&b', 'southern hip hop', 'urban contemporary',,,,,,,,,,,,,
33C3ByGk9NCrjTIXr6npqf,Lyfe Jennings,52,462321,'hip pop', 'neo soul', 'new jack swing', 'r&b', 'southern hip hop', 'urban contemporary',,,,,,,,,,,,,
0zlJDQgqnr9AocrH9gs1Es,Lyle Lovett,51,68978,'alternative country', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country', 'traditional folk',,,,,,,
502FY8XQYRxClWgolQ3Hf2,Lynn Anderson,47,43569,'country gospel', 'cowboy western', 'nashville sound', 'traditional country',,,,,,,,,,,,,,,
4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,74,1553766,'album rock', 'blues-rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'southern rock',,,,,,,,,,,,
0QJIPDAEDILuo8AIq3pMuU,M.I.A.,68,707821,'dance pop', 'escape room', 'new rave', 'pop',,,,,,,,,,,,,,,
6HX8AbXUFaYRtlqKb4CCo0,Mac Davis,38,13028,'bubblegum pop', 'nashville sound', 'traditional country',,,,,,,,,,,,,,,,
4LLpKhyESsyAXpc4laK94U,Mac Miller,90,2678746,'pop rap', 'rap',,,,,,,,,,,,,,,,,
6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly,82,1235317,'hip hop', 'pop rap', 'rap',,,,,,,,,,,,,,,,
3USpNaxpX1iNqNnQWqg9ob,Mack 10,57,198811,'chicano rap', 'dirty south rap', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hyphy', 'pop rap', 'rap', 'southern hip hop', 'west coast rap', 'west coast trap',,,,,,,
3JhNCzhSMTxs9WLGJJxWOY,Macklemore,79,1123994,'pop rap',,,,,,,,,,,,,,,,,,
5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,76,2235264,'dance pop', 'pop rap',,,,,,,,,,,,,,,,,
4ylR3zwA0zaapAu94fktwa,Macy Gray,64,322271,'neo soul', 'pop rock', 'soul',,,,,,,,,,,,,,,,
0T7JQxpy1Li93vLNirbv0Z,Mad Season,52,173128,'alternative metal', 'alternative rock', 'blues-rock', 'grunge', 'nu metal', 'post-grunge', 'rock',,,,,,,,,,,,
7nXyULtoL8k7wP9l6kg8Ef,Madeleine Peyroux,63,201347,'adult standards', 'christmas', 'lounge', 'soul', 'vocal jazz',,,,,,,,,,,,,,
6tbjWDEIzxoDsBA1FuhfPW,Madonna,77,2506527,'dance pop', 'pop', 'pop rock',,,,,,,,,,,,,,,,
3Ao7NH7lRyQAeKQg2mlTcO,Mahavishnu Orchestra,39,47759,'art rock', 'canterbury scene', 'instrumental rock', 'jazz funk', 'jazz fusion', 'progressive rock', 'symphonic rock',,,,,,,,,,,,
738wLrAtLtCtFOLvQBXOXp,Major Lazer,82,4826853,'dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'tropical house',,,,,,,,,,,,,
1ZwdS5xdxEREPySFridCfh,2Pac,81,4746703,'g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap',,,,,,,,,,,,,
7okwEbXzyT2VffBmyQBWLz,Maná,77,3391079,'latin', 'latin arena pop', 'latin pop', 'latin rock', 'mexican pop', 'mexican rock', 'rock en espanol',,,,,,,,,,,,
2LJxr7Pt3JnP60eLxwbDOu,Mandy Moore,66,291708,'dance pop', 'hollywood', 'movie tunes', 'neo mellow', 'post-teen pop',,,,,,,,,,,,,,
2utNxkLhreF1oIfO8kQT3q,Manfred Mann's Earth Band,58,123046,'album rock', 'art rock', 'british blues', 'classic rock', 'hard rock', 'progressive rock', 'symphonic rock',,,,,,,,,,,,
2dogRElUKV20C2khRHqjRc,The Manhattan Transfer,46,29597,'a cappella', 'adult standards', 'vocal jazz',,,,,,,,,,,,,,,,
0EeHVtSdrYibpGDVHjWEpe,Mannheim Steamroller,41,31556,'christmas',,,,,,,,,,,,,,,,,,
4l2d1CRNjXgG4RBoA89Kle,Mantovani,48,27021,'adult standards', 'ballroom', 'christmas', 'easy listening', 'lounge', 'operatic pop',,,,,,,,,,,,,
0bygw4YfrraeRWR6j9HydK,Maranatha! Instrumental,49,12793,'christian relaxative', 'worship',,,,,,,,,,,,,,,,,
4wLXwxDeWQ8mtUIRPxGiD6,Marc Anthony,78,2469259,'latin', 'latin pop', 'salsa', 'tropical',,,,,,,,,,,,,,,
2C8mKwk3z5DtqLcSwUdYJ9,Marc Cohn,56,38014,'mellow gold',,,,,,,,,,,,,,,,,,
3tJnB0s6c3oXPq1SCCavnd,Marco Antonio Solís,73,1127564,'grupera', 'latin', 'latin pop', 'regional mexican',,,,,,,,,,,,,,,
7AQzXO3NPNQsI7oNu5rC3r,Marcy Playground,56,133941,'alternative rock', 'grunge', 'pop rock', 'post-grunge',,,,,,,,,,,,,,,
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,78,249592,'contemporary country',,,,,,,,,,,,,,,,,,
2VUiF0VFkXzB0DLg9AzrqT,Maria Muldaur,37,7465,,,,,,,,,,,,,,,,,,,
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,78,3492606,'dance pop', 'pop', 'r&b', 'urban contemporary',,,,,,,,,,,,,,,
2VYQTNDsvvKN9wmU5W7xpj,Marilyn Manson,73,1685684,'alternative metal', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'rap metal', 'rap rock', 'rock', 'wrestling',,,,,,,,,,
20s0P9QLxGqKuCsGwFsp7w,Mario,70,1141716,'dance pop', 'deep pop r&b', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'southern hip hop', 'urban contemporary',,,,,,,,,,
6umNMJq7B8UdOVmwPV6PRL,Mario Lanza,38,15753,'adult standards', 'canzone napoletana', 'christmas', 'classical tenor', 'operatic pop',,,,,,,,,,,,,,
4BIQA9vRkqXEnA2twmq7mU,Mario Winans,59,31232,'r&b', 'urban contemporary',,,,,,,,,,,,,,,,,
2cNV8vNe2fPFf6OfGOBbSS,Mark Chesnutt,56,200026,'contemporary country', 'country', 'country gospel', 'country road', 'country rock', 'nashville sound', 'outlaw country', 'texas country', 'traditional country',,,,,,,,,,
0FI0kxP0BWurTz8cB8BBug,Mark Knopfler,63,417001,'folk rock', 'mellow gold', 'soft rock',,,,,,,,,,,,,,,,
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,81,435086,'dance pop', 'pop',,,,,,,,,,,,,,,,,
0dlwjJe4kg9TgOMN184bJF,Mark Wills,54,115577,'contemporary country', 'country', 'country road', 'modern country rock',,,,,,,,,,,,,,,
4046bnFxFJdLEtG7F2qXaV,Marky Mark And The Funky Bunch,45,35084,,,,,,,,,,,,,,,,,,,
5FfOHwMq8lTiUBwvBocv2d,Marlo Thomas,19,202,"""children's music""",,,,,,,,,,,,,,,,,,
04gDigrS5kc9YWfZHwBETP,Maroon 5,91,13214658,'pop',,,,,,,,,,,,,,,,,,
75U40yZLLPglFgXbDVnmVs,The Mars Volta,53,268646,'alternative metal', 'alternative rock', 'funk rock', 'garage rock', 'modern rock', 'neo-psychedelic', 'rock',,,,,,,,,,,,
40enFxfEXXsEXKOt1vgx0k,Martika,49,56367,'new wave pop',,,,,,,,,,,,,,,,,,
3P33qFNGBVXl86yQYWspFj,Martina McBride,58,478339,'contemporary country', 'country', 'country dawn', 'country road',,,,,,,,,,,,,,,
0Xi59sEw38vRvwleSAVqoo,Marty Robbins,60,120947,'country gospel', 'cowboy western', 'nashville sound', 'outlaw country', 'traditional country',,,,,,,,,,,,,,
3OyGv7XUYQwQgECYSzJhyO,Marty Stuart,48,37041,'country', 'country rock', 'nashville sound', 'outlaw country', 'texas country', 'traditional country',,,,,,,,,,,,,
3koiLjNrgRTNbOwViDipeA,Marvin Gaye,75,2471728,'classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul',,,,,,,,,,,,,
1VN38ZSdtQnHLa8PfTTKZD,Marvin Hamlisch,37,2632,'broadway', 'classic soundtrack',,,,,,,,,,,,,,,,,
5r0KYGxdIZEHZ6z6XbkVbo,Marvin Sapp,55,211652,'gospel',,,,,,,,,,,,,,,,,,
0qAmeOULjwn04k6jMMeDyr,Mary Chapin Carpenter,48,65815,'contemporary country', 'country', 'folk', 'lilith', 'mellow gold', 'traditional folk',,,,,,,,,,,,,
1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,71,1579171,'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary',,,,,,,,,,,,
7vRMMs8yrKf4PKUpUllMkr,Mary Jane Girls,47,86953,'disco', 'electro', 'freestyle', 'funk', 'post-disco', 'quiet storm', 'urban contemporary',,,,,,,,,,,,
1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,71,1579171,'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary',,,,,,,,,,,,
1wiBLzTI7z9RUwEpNPdFT6,Mase,67,256629,'dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary',,,,,,,,,
7zICaxnDB9ZprDSiFpvbbW,Master P,56,315833,'deep southern trap', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music',,,,,,,,,,,
3Ngh2zDBRPEriyxQDAMKd1,Matchbox Twenty,69,992641,'neo mellow', 'pop rock', 'post-grunge',,,,,,,,,,,,,,,,
5eyMzR1hYiEZtN2c9ly2kw,Matisyahu,63,449747,'reggae fusion',,,,,,,,,,,,,,,,,,
4NGiEU3Pkd8ASRyQR30jcA,Matt Nathanson,61,209159,'acoustic pop', 'folk-pop', 'indiecoustica', 'neo mellow', 'pop rock',,,,,,,,,,,,,,
2idymNTKUdnTxforkb12Mw,Matthew Sweet,45,27042,'alternative country', 'alternative pop', 'alternative rock', 'jangle pop', 'laboratorio', 'neo-psychedelic', 'pop rock', 'power pop', 'roots rock', 'underground power pop',,,,,,,,,
3aTuTR5Nf6pVW3837q2ZL7,Maxi Priest,50,73615,'dancehall', 'lovers rock', 'reggae', 'reggae fusion', 'roots reggae',,,,,,,,,,,,,,
2AOt5htsbtyaHd5Eq3kl3j,Maxwell,62,684308,'dance pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary',,,,,,,,,,,,
3WfJ1OtrWI7RViX9DMyEGy,Mayday Parade,67,806353,'emo', 'pop emo', 'pop punk', 'pop rock', 'screamo',,,,,,,,,,,,,,
6T4kUHIlszpj944ZXR3yNw,Maynard Ferguson,40,26294,'big band', 'jazz orchestra', 'jazz trumpet', 'marching band',,,,,,,,,,,,,,,
37w38cCSGgKLdayTRjna4W,Mazzy Star,61,252791,'alternative rock', 'art pop', 'dream pop', 'folk-pop', 'indie rock', 'melancholia', 'slow core',,,,,,,,,,,,
4fbyGOEjViyE97W58eGEgU,MC Ren,54,133945,'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap',,,,,,,,,,,,,,
7dnB1wSxbYa8CejeVg98hz,Meat Loaf,63,308232,'album rock', 'mellow gold', 'rock', 'soft rock',,,,,,,,,,,,,,,
2h9yQhKyqOMex3QFMVeq7F,Meat Puppets,47,82273,'alternative rock', 'cowpunk', 'funk rock', 'gbvfi', 'grunge', 'indie rock', 'lo-fi', 'noise rock', 'post-hardcore', 'post-punk', 'punk', 'uk post-punk',,,,,,,
4MptlUxSUHf2QAW9JMrv4W,Meco,27,2395,,,,,,,,,,,,,,,,,,,
20sxb77xiYeusSH8cVdatc,Meek Mill,80,2262066,'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music',,,,,,,,,,,,,
