,external_urls,genres,href,id,images,name,popularity,type,uri,followers_2
641,{'spotify': 'https://open.spotify.com/artist/3AO6RTDA16mg8czQI5Y9K0'},"['neo mellow', 'pop rock']",https://api.spotify.com/v1/artists/3AO6RTDA16mg8czQI5Y9K0,3AO6RTDA16mg8czQI5Y9K0,"[{'height': 1000, 'url': 'https://i.scdn.co/image/19920ac4717b4d8b70a27f1b8a72ce761ac46272', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/cda0e26c4ddf0158f2553796c918a206a8655266', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/644ca8d4760d71603f16e015cf9ca64209207cff', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/97c648fdb610a524f06986a460985e719a155373', 'width': 64}]",Duncan Sheik,48,artist,spotify:artist:3AO6RTDA16mg8czQI5Y9K0,28040
642,{'spotify': 'https://open.spotify.com/artist/0lZoBs4Pzo7R89JM9lxwoT'},"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",https://api.spotify.com/v1/artists/0lZoBs4Pzo7R89JM9lxwoT,0lZoBs4Pzo7R89JM9lxwoT,"[{'height': 1000, 'url': 'https://i.scdn.co/image/2e6d5966dafa119f4a75e7df62ffa163e0d861cd', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/4189f0e3b7d74c13fae3dea9810e4665235dc4ef', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/8f9cb6c496286cb24855e3d2cf57df4da0a55b9f', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/a02747bd3dd58d89752903a767117cb3eb928836', 'width': 64}]",Duran Duran,68,artist,spotify:artist:0lZoBs4Pzo7R89JM9lxwoT,877343
643,{'spotify': 'https://open.spotify.com/artist/2sxmKe3CUrWnx7eoXMhOlW'},"['country', 'country rock', 'nashville sound', 'outlaw country', 'texas country', 'traditional country']",https://api.spotify.com/v1/artists/2sxmKe3CUrWnx7eoXMhOlW,2sxmKe3CUrWnx7eoXMhOlW,"[{'height': 640, 'url': 'https://i.scdn.co/image/b6a79a14b8a986f6348e8d47ab226c7531aad7da', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/7ea87b30ca992f3d0e68ded406aa7abdbccad9f6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/3595d6d50902dedd0c87600f95c50d1fc93e9573', 'width': 160}]",Dwight Yoakam,60,artist,spotify:artist:2sxmKe3CUrWnx7eoXMhOlW,198791
644,{'spotify': 'https://open.spotify.com/artist/3crnzLy8R4lVwaigKEOz7V'},"['dirty south rap', 'gangster rap', 'hip hop', 'hyphy', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'west coast rap']",https://api.spotify.com/v1/artists/3crnzLy8R4lVwaigKEOz7V,3crnzLy8R4lVwaigKEOz7V,"[{'height': 655, 'url': 'https://i.scdn.co/image/3a56ff980ef3463c83cbef549f5ca53daef6f56d', 'width': 826}, {'height': 508, 'url': 'https://i.scdn.co/image/bb99568f3bff8adbc64ed8e43898a1c23207af15', 'width': 640}, {'height': 159, 'url': 'https://i.scdn.co/image/d721b27a0a9f0900129d6e2142cb34e44a501a55', 'width': 200}, {'height': 51, 'url': 'https://i.scdn.co/image/02d9d1d2cdea3b4153fc9e5d5670bd083df2b905', 'width': 64}]",E-40,72,artist,spotify:artist:3crnzLy8R4lVwaigKEOz7V,348180
645,{'spotify': 'https://open.spotify.com/artist/3ngKsDXZAssmljeXCvEgOe'},['pop rock'],https://api.spotify.com/v1/artists/3ngKsDXZAssmljeXCvEgOe,3ngKsDXZAssmljeXCvEgOe,"[{'height': 640, 'url': 'https://i.scdn.co/image/d1cb8ee4e43660c941b9ec21aceaf48654c5f484', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/76e04359c2590e09734ba632ed04482a37a03ce4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/5c3286c58d1958577495a57cb60d535f7e4a4677', 'width': 160}]",Eagle-Eye Cherry,64,artist,spotify:artist:3ngKsDXZAssmljeXCvEgOe,82375
646,{'spotify': 'https://open.spotify.com/artist/0ECwFtbIWEVNwjlrfc6xoL'},"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",https://api.spotify.com/v1/artists/0ECwFtbIWEVNwjlrfc6xoL,0ECwFtbIWEVNwjlrfc6xoL,"[{'height': 640, 'url': 'https://i.scdn.co/image/6b215464b769958ef1d7d9f163e3f49ebacf8842', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/2cfb3ecbce024ccb5e42b6f1b23683a3868fa804', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/f6e8c5d35816033e9e64f59adf96bb139b5a8206', 'width': 160}]",Eagles,77,artist,spotify:artist:0ECwFtbIWEVNwjlrfc6xoL,2024357
647,{'spotify': 'https://open.spotify.com/artist/1y20PpXw0yeuJ1avCD0Ob9'},[],https://api.spotify.com/v1/artists/1y20PpXw0yeuJ1avCD0Ob9,1y20PpXw0yeuJ1avCD0Ob9,"[{'height': 640, 'url': 'https://i.scdn.co/image/4a53c8aa4533c481aadd960d6111d5ee491960f7', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/4aded3cde4ad6500de391e4154d86f296e59bb9e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ef5f58924205ee8de886162c9cc6d33854f610ea', 'width': 160}]",Eamon,55,artist,spotify:artist:1y20PpXw0yeuJ1avCD0Ob9,40720
648,{'spotify': 'https://open.spotify.com/artist/0k3XbZNQTR8KVW2yWyJDDx'},['space age pop'],https://api.spotify.com/v1/artists/0k3XbZNQTR8KVW2yWyJDDx,0k3XbZNQTR8KVW2yWyJDDx,"[{'height': 640, 'url': 'https://i.scdn.co/image/4d3d959123871fa0de03d59ad50f89e48b674639', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/91f9e27de7c3097818b293c5b30a1de0adbd4a00', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/3a4e0de88c27fa8f5a2f15b02bd9ea178664c1ef', 'width': 64}]",Earl Grant,28,artist,spotify:artist:0k3XbZNQTR8KVW2yWyJDDx,1477
649,{'spotify': 'https://open.spotify.com/artist/69baNgo5tsg1RjBgotRbEj'},"['country', 'country gospel', 'country rock', 'nashville sound', 'outlaw country', 'traditional country']",https://api.spotify.com/v1/artists/69baNgo5tsg1RjBgotRbEj,69baNgo5tsg1RjBgotRbEj,"[{'height': 1223, 'url': 'https://i.scdn.co/image/88b92e50d338272758354e6dc5fb5147d42bd471', 'width': 1000}, {'height': 783, 'url': 'https://i.scdn.co/image/547fd0deee79dcdfc0461802584db8548cf58e2a', 'width': 640}, {'height': 245, 'url': 'https://i.scdn.co/image/80d5fdcd79a2a0e04a021f52606ed1de2f40b6eb', 'width': 200}, {'height': 78, 'url': 'https://i.scdn.co/image/5be42cff2a353dafd74d4aeceafbe2c7cea2a78f', 'width': 64}]",Earl Thomas Conley,47,artist,spotify:artist:69baNgo5tsg1RjBgotRbEj,64752
650,{'spotify': 'https://open.spotify.com/artist/4QQgXkCYTt3BlENzhyNETg'},"['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']",https://api.spotify.com/v1/artists/4QQgXkCYTt3BlENzhyNETg,4QQgXkCYTt3BlENzhyNETg,"[{'height': 678, 'url': 'https://i.scdn.co/image/9fd0a9822140cce668ee15263e1f73730152dff0', 'width': 999}, {'height': 434, 'url': 'https://i.scdn.co/image/82b1b00bee789f4fefb07756f4d54c411a899e76', 'width': 640}, {'height': 136, 'url': 'https://i.scdn.co/image/cde8bbe95db0ede933e3b081c3bc359898f5ce9e', 'width': 200}, {'height': 43, 'url': 'https://i.scdn.co/image/e8cfe44ad187da7e0d4a9699e02039b0dcf6aa66', 'width': 63}]","Earth, Wind & Fire",75,artist,spotify:artist:4QQgXkCYTt3BlENzhyNETg,1362382
651,{'spotify': 'https://open.spotify.com/artist/7B4hKK0S9QYnaoqa9OuwgX'},"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']",https://api.spotify.com/v1/artists/7B4hKK0S9QYnaoqa9OuwgX,7B4hKK0S9QYnaoqa9OuwgX,"[{'height': 1452, 'url': 'https://i.scdn.co/image/86dccc14ded05c08b96d314a5b0ddf95bb01f013', 'width': 968}, {'height': 960, 'url': 'https://i.scdn.co/image/d01a3ee2567867cc2f1bd2b56d778874d2b89b50', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/827529e6f65be4c27f9a97d27943f4fb082d265e', 'width': 200}, {'height': 96, 'url': 'https://i.scdn.co/image/263a3292af691daeb8c5104306c1158cac4c4f4f', 'width': 64}]",Eazy-E,65,artist,spotify:artist:7B4hKK0S9QYnaoqa9OuwgX,1543100
652,{'spotify': 'https://open.spotify.com/artist/1PbBg2aYjWLKRk84zJK15x'},['pop'],https://api.spotify.com/v1/artists/1PbBg2aYjWLKRk84zJK15x,1PbBg2aYjWLKRk84zJK15x,"[{'height': 640, 'url': 'https://i.scdn.co/image/7f98b8e286bdf5d7f41a37beceeed7abf04ab239', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/685d9fdc43d5b1eb1bdb9fc816d43ae050380e84', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/fcd9681f07ef98dabf66e3b9708a7d5831089a7b', 'width': 160}]",Echosmith,63,artist,spotify:artist:1PbBg2aYjWLKRk84zJK15x,496304
653,{'spotify': 'https://open.spotify.com/artist/1iBpJEBrSFXCtPOc5OUZiY'},"['adult standards', 'christmas', 'easy listening']",https://api.spotify.com/v1/artists/1iBpJEBrSFXCtPOc5OUZiY,1iBpJEBrSFXCtPOc5OUZiY,"[{'height': 640, 'url': 'https://i.scdn.co/image/53d82b1783877a113454f58e827b0187b6169aa0', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/f6929df34d1f8b4950fbcfc4719cdac466f1d0b5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/564ed511e9db9b1a3a5f46831af5f126e0f8bf05', 'width': 64}]",Ed Ames,27,artist,spotify:artist:1iBpJEBrSFXCtPOc5OUZiY,3283
654,{'spotify': 'https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V'},['pop'],https://api.spotify.com/v1/artists/6eUKZXaKkcviH0Ku9w2n3V,6eUKZXaKkcviH0Ku9w2n3V,"[{'height': 640, 'url': 'https://i.scdn.co/image/f0370da3f52161b07a461b4be9a64d0adbfb498d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/e21f791b600f04f9dd8ad2b6d9b3304a82e048ca', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/f39b705ba6b1070c77bce4e9c21dff5bac96f21c', 'width': 160}]",Ed Sheeran,93,artist,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,32996242
655,{'spotify': 'https://open.spotify.com/artist/4Tw2N3wdvJPGEU7JqMxFfE'},"['album rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'pop rock', 'rock', 'soft rock', 'southern rock']",https://api.spotify.com/v1/artists/4Tw2N3wdvJPGEU7JqMxFfE,4Tw2N3wdvJPGEU7JqMxFfE,"[{'height': 640, 'url': 'https://i.scdn.co/image/abb9fd1111d5d04a0396728ecca204f0643c9cd8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/58a7638c601096e54b9d4140dcc4235b5589022f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/dd75c8db8c095df6fb26034d404133ed14f387c2', 'width': 160}]",Eddie Money,60,artist,spotify:artist:4Tw2N3wdvJPGEU7JqMxFfE,221517
656,{'spotify': 'https://open.spotify.com/artist/1Zq8pfBl4ejCMrWdeAdphc'},['comedy'],https://api.spotify.com/v1/artists/1Zq8pfBl4ejCMrWdeAdphc,1Zq8pfBl4ejCMrWdeAdphc,"[{'height': 1122, 'url': 'https://i.scdn.co/image/d5e4e1095532a2c5c0c63cf6d0c13e9c5f973478', 'width': 1000}, {'height': 718, 'url': 'https://i.scdn.co/image/140594b4b0839af5f01bbf6e5c19386b2f75a7c8', 'width': 640}, {'height': 224, 'url': 'https://i.scdn.co/image/eeb42c11d083dd1517155984be2688d83f6da150', 'width': 200}, {'height': 72, 'url': 'https://i.scdn.co/image/5dd2944ace04f4f948a74a591888571836064ca3', 'width': 64}]",Eddie Murphy,49,artist,spotify:artist:1Zq8pfBl4ejCMrWdeAdphc,40030
657,{'spotify': 'https://open.spotify.com/artist/0jgAONnsHxrwAlhkMUVS78'},"['country', 'country gospel', 'country rock', 'mellow gold', 'nashville sound', 'outlaw country', 'traditional country']",https://api.spotify.com/v1/artists/0jgAONnsHxrwAlhkMUVS78,0jgAONnsHxrwAlhkMUVS78,"[{'height': 1000, 'url': 'https://i.scdn.co/image/2d83bc3adcc2feafceaf23b86b0226cd443064e4', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/466a5c3f2948dd16cf1bfbfeb4e07e58ebfc239a', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/beefa2198a2987027fdc556d8273f7d6d4ccd536', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/1b9f07eef3ade03eb6166a4c1e89fee9dccf87da', 'width': 64}]",Eddie Rabbitt,51,artist,spotify:artist:0jgAONnsHxrwAlhkMUVS78,103735
658,{'spotify': 'https://open.spotify.com/artist/5QsUbpxSE8lCZ5ga5rnD22'},"['christmas', 'country gospel', 'cowboy western', 'nashville sound', 'traditional country', 'western swing']",https://api.spotify.com/v1/artists/5QsUbpxSE8lCZ5ga5rnD22,5QsUbpxSE8lCZ5ga5rnD22,"[{'height': 1075, 'url': 'https://i.scdn.co/image/5e818a4bdac8e6d8cf914a552c9c0e07aeb21bc0', 'width': 1000}, {'height': 688, 'url': 'https://i.scdn.co/image/39432bea6b58ddb818eae7c14fff8f414646d855', 'width': 640}, {'height': 215, 'url': 'https://i.scdn.co/image/f2da4ea3a1d1fde37ed6880e0cbea152d025a9b9', 'width': 200}, {'height': 69, 'url': 'https://i.scdn.co/image/18e411f388b9241347ef90cbd6b5fec142f99d4b', 'width': 64}]",Eddy Arnold,43,artist,spotify:artist:5QsUbpxSE8lCZ5ga5rnD22,22873
659,{'spotify': 'https://open.spotify.com/artist/6j2HWcd7z61iTLbi8eD0hA'},[],https://api.spotify.com/v1/artists/6j2HWcd7z61iTLbi8eD0hA,6j2HWcd7z61iTLbi8eD0hA,"[{'height': 1000, 'url': 'https://i.scdn.co/image/0685bc4da0402e5d244e27a1b82f23b8d83e62c7', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/84c46846e36deced24c67d5f59e5d56f91b4e1b4', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/645de34b20986309ec8f156731347d5553d81934', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/060ba02ecb9cdbc19ba798037531688b96ffa44b', 'width': 64}]",Eddy Grant,38,artist,spotify:artist:6j2HWcd7z61iTLbi8eD0hA,27076
660,{'spotify': 'https://open.spotify.com/artist/7j9PMegEgVN1fNp8NZXNCI'},"['album rock', 'blues-rock', 'classic rock', 'country rock', 'hard rock', 'rock', 'soft rock', 'southern rock']",https://api.spotify.com/v1/artists/7j9PMegEgVN1fNp8NZXNCI,7j9PMegEgVN1fNp8NZXNCI,"[{'height': 1099, 'url': 'https://i.scdn.co/image/4c044c3b28e7a76c47c51bf41564b08e1f84e616', 'width': 1000}, {'height': 704, 'url': 'https://i.scdn.co/image/d914246ad14b896250dd8c82a0a120cfe8de5647', 'width': 640}, {'height': 220, 'url': 'https://i.scdn.co/image/ffcb57317f46edfff82ffaa6b9be76357f19a65b', 'width': 200}, {'height': 70, 'url': 'https://i.scdn.co/image/f9ecf45e2219a051ed36dc5cd15af17371765c9c', 'width': 64}]",The Edgar Winter Group,48,artist,spotify:artist:7j9PMegEgVN1fNp8NZXNCI,61663
661,{'spotify': 'https://open.spotify.com/artist/7j9PMegEgVN1fNp8NZXNCI'},"['album rock', 'blues-rock', 'classic rock', 'country rock', 'hard rock', 'rock', 'soft rock', 'southern rock']",https://api.spotify.com/v1/artists/7j9PMegEgVN1fNp8NZXNCI,7j9PMegEgVN1fNp8NZXNCI,"[{'height': 1099, 'url': 'https://i.scdn.co/image/4c044c3b28e7a76c47c51bf41564b08e1f84e616', 'width': 1000}, {'height': 704, 'url': 'https://i.scdn.co/image/d914246ad14b896250dd8c82a0a120cfe8de5647', 'width': 640}, {'height': 220, 'url': 'https://i.scdn.co/image/ffcb57317f46edfff82ffaa6b9be76357f19a65b', 'width': 200}, {'height': 70, 'url': 'https://i.scdn.co/image/f9ecf45e2219a051ed36dc5cd15af17371765c9c', 'width': 64}]",The Edgar Winter Group,48,artist,spotify:artist:7j9PMegEgVN1fNp8NZXNCI,61663
662,{'spotify': 'https://open.spotify.com/artist/4awU3JRQXIYoxabdwO92AU'},"['folk', 'folk-pop', 'lilith']",https://api.spotify.com/v1/artists/4awU3JRQXIYoxabdwO92AU,4awU3JRQXIYoxabdwO92AU,"[{'height': 1008, 'url': 'https://i.scdn.co/image/516d61a2c75a9fac6e37af7761ed2a5abf7dfe7a', 'width': 1000}, {'height': 645, 'url': 'https://i.scdn.co/image/f650cef463271ff03aaea0b89583b5f22f184556', 'width': 640}, {'height': 202, 'url': 'https://i.scdn.co/image/c5e506d8389c28f92a07d4cec2297cda95a5776e', 'width': 200}, {'height': 65, 'url': 'https://i.scdn.co/image/c9505a052b9910cec0186fe083747482e6541b1e', 'width': 64}]",Edie Brickell & New Bohemians,46,artist,spotify:artist:4awU3JRQXIYoxabdwO92AU,44274
663,{'spotify': 'https://open.spotify.com/artist/64rxQRJsLgZwHHyWKB8fiF'},"['eurodance', 'europop', 'italian pop', 'italo dance']",https://api.spotify.com/v1/artists/64rxQRJsLgZwHHyWKB8fiF,64rxQRJsLgZwHHyWKB8fiF,"[{'height': 640, 'url': 'https://i.scdn.co/image/a7c85a7ebf00fd6cb569433d13ecf1310ab8bc82', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/8ee991097401526fde7deb8535ad7f932babd924', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/5f6c261992f6afe0ebb1a181595b1b5c4144e9ea', 'width': 160}]",Eiffel 65,64,artist,spotify:artist:64rxQRJsLgZwHHyWKB8fiF,123935
664,{'spotify': 'https://open.spotify.com/artist/5xO4f5QyPMYnCPRyRveBSD'},"['new jack swing', 'quiet storm', 'urban contemporary']",https://api.spotify.com/v1/artists/5xO4f5QyPMYnCPRyRveBSD,5xO4f5QyPMYnCPRyRveBSD,"[{'height': 667, 'url': 'https://i.scdn.co/image/7df8fb62afd1287636381ca2572ebbdf1960ef4e', 'width': 1000}, {'height': 427, 'url': 'https://i.scdn.co/image/7b4e2da152d315c56b3041e0cb01e8237eb36864', 'width': 640}, {'height': 133, 'url': 'https://i.scdn.co/image/8687a7bf24ed188915e42eccdd493f09d148bed6', 'width': 200}, {'height': 43, 'url': 'https://i.scdn.co/image/4592c2c9e41035ad92ca7be3a04bc394dc6ee2cb', 'width': 64}]",El DeBarge,45,artist,spotify:artist:5xO4f5QyPMYnCPRyRveBSD,85659
665,{'spotify': 'https://open.spotify.com/artist/3l14gV4hIMAjmo7KUvEWTx'},"['alternative pop', 'alternative rock', 'britpop', 'candy pop']",https://api.spotify.com/v1/artists/3l14gV4hIMAjmo7KUvEWTx,3l14gV4hIMAjmo7KUvEWTx,"[{'height': 808, 'url': 'https://i.scdn.co/image/e1209352f7da3a0bbfb9f14ec839a4042358a1ad', 'width': 661}, {'height': 782, 'url': 'https://i.scdn.co/image/dbe019c540e8cf58d7b418006c7043f7e87cee9b', 'width': 640}, {'height': 244, 'url': 'https://i.scdn.co/image/644e2be6e5275f893c22c5fe6c43bde70f52c5b7', 'width': 200}, {'height': 78, 'url': 'https://i.scdn.co/image/5ffd78d9df81fac54ff04d2269ad4ae985cdb15b', 'width': 64}]",Elastica,42,artist,spotify:artist:3l14gV4hIMAjmo7KUvEWTx,41452
666,{'spotify': 'https://open.spotify.com/artist/7jefIIksOi1EazgRTfW2Pk'},"['album rock', 'art rock', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",https://api.spotify.com/v1/artists/7jefIIksOi1EazgRTfW2Pk,7jefIIksOi1EazgRTfW2Pk,"[{'height': 640, 'url': 'https://i.scdn.co/image/030378e9f734621f88b8756b7be779891b1ccdef', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/2fab75d4bc47f5dd342f79a1f87b6f37726be315', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/c326e8e233687e63b9c7adb39c0665103c84216a', 'width': 160}]",Electric Light Orchestra,73,artist,spotify:artist:7jefIIksOi1EazgRTfW2Pk,1081266
667,{'spotify': 'https://open.spotify.com/artist/5V0MlUE1Bft0mbLlND7FJz'},"['adult standards', 'christmas', 'jazz blues', 'swing', 'vocal jazz']",https://api.spotify.com/v1/artists/5V0MlUE1Bft0mbLlND7FJz,5V0MlUE1Bft0mbLlND7FJz,"[{'height': 1048, 'url': 'https://i.scdn.co/image/3c1d23141059785c8a863137d176319329dc17ef', 'width': 1000}, {'height': 671, 'url': 'https://i.scdn.co/image/ab7d0c038d876a9ed5a21afb83d6ba760430cf90', 'width': 640}, {'height': 210, 'url': 'https://i.scdn.co/image/b4bdb342ca1878e96acf33c5b972491d93cd909c', 'width': 200}, {'height': 67, 'url': 'https://i.scdn.co/image/5091b7625a1bd565e9c1d37922a5b5119b380645', 'width': 64}]",Ella Fitzgerald,69,artist,spotify:artist:5V0MlUE1Bft0mbLlND7FJz,1158857
668,{'spotify': 'https://open.spotify.com/artist/3bhu7P5PfngueRHiB9hjcx'},['pop rock'],https://api.spotify.com/v1/artists/3bhu7P5PfngueRHiB9hjcx,3bhu7P5PfngueRHiB9hjcx,"[{'height': 640, 'url': 'https://i.scdn.co/image/ac7a7da35957c9f49a206e3311b81c6d936e4b40', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/f8abf6d2b4230c0a73039a0d2a39a61206f69681', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/238f639bdcf922f6ba5e20a63dcefdcd6d7a56e6', 'width': 160}]",Elle King,66,artist,spotify:artist:3bhu7P5PfngueRHiB9hjcx,279553
669,{'spotify': 'https://open.spotify.com/artist/0X2BH1fck6amBIoJhDVmmJ'},"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",https://api.spotify.com/v1/artists/0X2BH1fck6amBIoJhDVmmJ,0X2BH1fck6amBIoJhDVmmJ,"[{'height': 640, 'url': 'https://i.scdn.co/image/c2fe5d1e00a76b69ecd53164304ce2004f6064e9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/dd1852b2a3e4aebc2bb779d642acfa782afad0e7', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/848a19e113ef29d7e5a485a4c3cf2116745ddbff', 'width': 160}]",Ellie Goulding,79,artist,spotify:artist:0X2BH1fck6amBIoJhDVmmJ,5316177
670,{'spotify': 'https://open.spotify.com/artist/4am1I89OWXUzFh4ctRLkdd'},[],https://api.spotify.com/v1/artists/4am1I89OWXUzFh4ctRLkdd,4am1I89OWXUzFh4ctRLkdd,"[{'height': 648, 'url': 'https://i.scdn.co/image/b91e2100949fc34648aad32329dec8971ddeb3f6', 'width': 432}, {'height': 300, 'url': 'https://i.scdn.co/image/4600246dd836fcc03770a49cf82897375a66b53e', 'width': 200}, {'height': 96, 'url': 'https://i.scdn.co/image/4325a7188ffa843520e484914f83ed7743c8f30e', 'width': 64}]",Elliott Yamin,54,artist,spotify:artist:4am1I89OWXUzFh4ctRLkdd,56819
671,{'spotify': 'https://open.spotify.com/artist/3Ubvmshojm0HJHWWr4C6GF'},['christmas'],https://api.spotify.com/v1/artists/3Ubvmshojm0HJHWWr4C6GF,3Ubvmshojm0HJHWWr4C6GF,"[{'height': 1000, 'url': 'https://i.scdn.co/image/215c26ee517c4faf54722335cc79f375d178fb71', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/9c8da2953894c04de0def2befeb9edef9258a235', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/4eb0aa92ab68e6f3ab66603fc8b10fd9f1033818', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/2b869ca5cbf2f86598320cca2ef3a83588d52d40', 'width': 64}]",Elmo & Patsy,22,artist,spotify:artist:3Ubvmshojm0HJHWWr4C6GF,1065
672,{'spotify': 'https://open.spotify.com/artist/3PhoLpVuITZKcymswpck5b'},"['glam rock', 'mellow gold', 'piano rock', 'rock', 'soft rock']",https://api.spotify.com/v1/artists/3PhoLpVuITZKcymswpck5b,3PhoLpVuITZKcymswpck5b,"[{'height': 640, 'url': 'https://i.scdn.co/image/f50ae3e5cf3637c5f486b6205468c245644be36e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/6381c0467a37ad144dff97f716b1d0a3a1e79e56', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/566f206dcb14de731784c8a68aec8a46629cc621', 'width': 160}]",Elton John,79,artist,spotify:artist:3PhoLpVuITZKcymswpck5b,1900375
673,{'spotify': 'https://open.spotify.com/artist/2BGRfQgtzikz1pzAD0kaEn'},"['art rock', 'dance rock', 'folk', 'folk rock', 'mellow gold', 'new wave pop', 'permanent wave', 'power pop', 'pub rock', 'rock', 'roots rock', 'singer-songwriter']",https://api.spotify.com/v1/artists/2BGRfQgtzikz1pzAD0kaEn,2BGRfQgtzikz1pzAD0kaEn,"[{'height': 640, 'url': 'https://i.scdn.co/image/d8d9e8ce644aaf6b4f8ba29a4a2fb1077eec4d91', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ea0ea4639531ecb7a242a3268fd4865d19ff10b4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/e6ddbe7f775ba9c2e5c7345f8328f21f5f6cb75d', 'width': 160}]",Elvis Costello,57,artist,spotify:artist:2BGRfQgtzikz1pzAD0kaEn,210890
674,{'spotify': 'https://open.spotify.com/artist/1c22GXH30ijlOfXhfLz9Df'},"['latin', 'merengue', 'tropical']",https://api.spotify.com/v1/artists/1c22GXH30ijlOfXhfLz9Df,1c22GXH30ijlOfXhfLz9Df,"[{'height': 640, 'url': 'https://i.scdn.co/image/b36c3ef9e99dbe104347e48054fb88bde73a191c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/1c29b436aee46915bacc7ec5fda29fff2e7795d3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/0d1500e23b1fa9e2c12b43e0711ce4a2ad1768b3', 'width': 160}]",Elvis Crespo,71,artist,spotify:artist:1c22GXH30ijlOfXhfLz9Df,268338
675,{'spotify': 'https://open.spotify.com/artist/43ZHCT0cAZBISjO8DG9PnE'},"['christmas', 'rock-and-roll', 'rockabilly']",https://api.spotify.com/v1/artists/43ZHCT0cAZBISjO8DG9PnE,43ZHCT0cAZBISjO8DG9PnE,"[{'height': 640, 'url': 'https://i.scdn.co/image/160c941240375cecbdebfe61033e59783c5172ab', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/4e6bf82acdc3e175e06e902f5c1b32eaab2fe0c0', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/e3e5fd6d8a70dc5f94438fbe880fb1a8844026c4', 'width': 160}]",Elvis Presley,78,artist,spotify:artist:43ZHCT0cAZBISjO8DG9PnE,2371792
