,s_artist_id,name,popularity,followers
726,3ScY9CQxNLQei8Umvpx5g6,Fat Joe,71,493465.0
727,6PWU6JQvvYv5sz5FOODHg6,Fatback Band,47,38584.0
728,4Y7tXHSEejGu1vQ9bwDdXW,Fatboy Slim,66,502705.0
729,74Hj7BmnUXyx2udrIEIKwX,Fear Factory,55,242831.0
730,6CWTBjOJK75cTE8Xv8u1kj,Feist,62,470392.0
731,3r17AfJCCUqC9Lf0OAc73G,Fergie,72,2513277.0
732,17rSwcIT9qu1OybU1lReJB,Ferrante & Teicher,37,6765.0
733,6PXS4YHDkKvl1wkIl4V8DL,Fetty Wap,79,3199534.0
734,5A7PIpqC9ZvMVJt4lOqs10,Fiend,41,35983.0
735,1UUYAQ9LiRsZF0ZukQNWXM,The 5th Dimension,50,66960.0
736,1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,77,6538970.0
737,01WjpKiWVNurV5hjIadB8C,Filter,55,163884.0
738,20p5D2KrE8CGuOjHtxsyTp,Fine Young Cannibals,62,217332.0
739,0niJkG4tKkne3zwr7I8n9n,Finger Eleven,58,272060.0
740,3g2kUQ6tHLLbmkV7T4GPtL,Fiona Apple,58,414369.0
741,1tfXh4XxILEuMU2qZupFn8,Firefall,45,49546.0
742,28pS8WVbFstY0o1SrqCf8I,Firehouse,55,224974.0
743,04gDigrS5kc9YWfZHwBETP,Maroon 5,91,13214484.0
744,5t28BP42x2axFnqOOMg3CM,Five Finger Death Punch,80,2525047.0
745,7FgMLbnZVrEnir95O0YujA,Five For Fighting,61,323986.0
746,4EVpmkEwrLYEg6jIsiPMIb,Fleet Foxes,67,741349.0
747,08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,80,2442397.0
748,55bn2A1j2OHd28u3HAMhLG,Flesh And Bone,1,36.0
749,12fzPdV57ySBxIF3eb6OW8,Flip Wilson,7,676.0
750,7JXCJDLGh1k9cg6JbYCpYl,Flipmode Squad,57,6214.0
751,0un6YenPxWZ2VW4aFGMupM,Floetry,52,283170.0
752,5kQGFREO5FzMBMsAO3cEtj,Flogging Molly,61,363999.0
753,1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,80,3968274.0
754,3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,83,2133716.0
755,6nxWCVXbOlEVRexSbLsTer,Flume,75,1581199.0
756,4IliztYDlfMvzQzbx50o60,Flyleaf,61,531021.0
757,0QaSiI5TLA4N7mcsdxShDO,Sub Focus,58,148805.0
758,6x33CmZWo2Ve4hxYl2Craq,Foghat,57,256706.0
759,7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,79,5253260.0
760,3sDbKMebVH2VYcRSl7u1VC,for KING & COUNTRY,67,384719.0
761,6IRouO5mvvfcyxtPDKMYFN,Foreigner,70,890084.0
762,7dWYWUbO68rXJOcyA7SpJk,Fort Minor,67,297987.0
763,7gP3bB2nilZXLfPHJhMdvc,Foster The People,77,2284705.0
764,3PcMolaGsh2nryvBR2sQOS,Fourplay,48,60956.0
765,1wvlC6NwleHt1iRD6d5X2C,Foxy Brown,62,192610.0
766,4pay9L9XGN07mi6XA9GoMA,Frank Fontaine,2,43.0
767,1rlNSO7W5SWGspO6fgrHPS,Frank Mills,29,1739.0
768,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,83,3719203.0
769,1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,77,2415880.0
770,6ra4GIOgCZQZMOaUECftGN,Frank Zappa,60,333069.0
771,1mZu3rO7qSD09GdDpePHhY,Frankie Goes To Hollywood,58,208664.0
772,3sMYEBy0CZFxedcnm9i9hf,Frankie J,62,215106.0
773,6mcrZQmgzFGRWf7C0SObou,Frankie Valli & The Four Seasons,64,216211.0
774,0XNa1vTidXlvJ2gHSsRi4A,Franz Ferdinand,70,1235298.0
775,2ndyVAdV9UqF1XjyTJt484,Fred Hammond,55,179059.0
776,2cyENLzpUJ2GfZJwmWxlI4,Freddie Hart,11,542.0
777,2yaixhgm3yXxjhJAH8SZy3,Freddie Jackson,49,209505.0
778,0SNdq9iJyup4XY6JbNHbt6,Freddy Fender,47,52438.0
779,6vXTefBL93Dj5IqAWq6OTv,French Montana,86,2031029.0
780,2BnZSEAPhFsB1RIyeEgXmN,FU-Schnickens,37,36055.0
781,0EyuKHE1AeE9lWUF8mzKVp,Fuel,60,275581.0
782,2WKdxPFRD7IqZvlIAvhMgY,Fugees,69,503431.0
783,5nCi3BB41mBaMH9gfr6Su0,fun.,70,3121103.0
784,5SMVzTJyKFJ7TUb46DglcH,Parliament,58,246980.0
785,34ABXKUj0gzq7R8vXjCaNj,Funkmaster Flex,42,53162.0
786,1RyvyyTE3xzB2ZywiAwp0i,Future,89,7202623.0
787,02kJSzxNuaWGqwubyUba0Z,G-Eazy,86,3377753.0
788,6evKD5JWJON3qPBJtUEmtY,G-Unit,62,674667.0
789,74fkl73HDlCXw0l6cemB89,G. Love & Special Sauce,52,94298.0
790,18YelxQioKKPXK1PE5hh1n,G.Q.,41,16432.0
791,5cMgGlA1xGyeAB2ctYlRdZ,Gang Starr,63,369889.0
792,4TwHRCIu3Xg9fjS3l7owkp,The Gap Band,57,328948.0
793,6S0GHTqz5sxK5f9HtLXn9q,Garbage,62,457822.0
794,4BclNkZtAUq1YrYNzye3N7,Garth Brooks,52,526986.0
795,37W8SKV5Vc8lcGtdyWCA5m,Gary Allan,61,429686.0
796,0XTxadWXVyfB8eTIYOjMYj,Gary Lewis & The Playboys,41,38912.0
797,23wr9RJZg0PmYvVFyNkQ4j,Gary Moore,57,207615.0
798,2DI8C4YNiTSH2RiNa7ViVx,Gary Morris,30,5721.0
799,4asCC4oxQcDzFXhCth2SgQ,Gary Puckett & The Union Gap,50,62437.0
800,3z6Uf5IZkN4TogRpRpgD84,Gary Wright,45,32197.0
801,7dXBi98p0mN5JCpBnU0XEm,Gato Barbieri,36,17269.0
802,5DYAABs8rkY9VhwtENoQCz,Gavin DeGraw,68,757685.0
803,5gAbCaW9OmfIqqZGLpKb3f,Gene Simmons,30,25491.0
804,3CkvROUTQ6nRi9yQOcsB50,Genesis,67,1086270.0
805,6ns6XAOsw4B0nDUIovAOUO,GZA,57,155487.0
806,4N8BwYTEC6XqykGvXXlmfv,George Benson,67,256153.0
808,3EB0uKE2lGw6BB1UFJrONl,George Duke,52,63239.0
809,2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,83,1310049.0
810,7FIoB5PHdrMZVC3q2HE5MS,George Harrison,70,851521.0
811,2OpqcUtj10HHvGG6h9VYC5,George Jones,62,349056.0
812,1n39HazeGwcMkceKkCi5yW,George Jones & Tammy Wynette,21,2664.0
813,19ra5tSw0tWufvUp8GotLo,George Michael,73,1105808.0
814,5vngPClqofybhPERIqQMYd,George Strait,72,904408.0
815,4n31svBA9GGIYxGxgrQaRK,George Thorogood & The Destroyers,59,270334.0
816,3jdODvx7rIdq0UGU7BOVR3,George Winston,54,56633.0
817,2hnzQ6eCFkxUIPsVcsdj8A,The Georgia Satellites,46,46027.0
818,7BLOa6FxCbMnowidkQfLIA,Gerald Levert,48,319340.0
819,11qtGFhRSCTsfJ1VqNXWWp,Eddie Levert Sr. & Gerald Levert,5,491.0
820,4J13m9IZh03PEhoxAxRhXO,Gerardo Ortiz,74,2816179.0
821,5orH1OWgjAYUX8sZ5gihTv,Geri Halliwell,46,58702.0
822,7tjbDPvrdvDshcpEMXKRVb,Gerry Rafferty,59,90460.0
823,3f5fB1YUbkUnW7cf7I0R48,Geto Boys,57,236116.0
824,6FD0unjzGQhX3b6eMccMJe,Ghostface Killah,63,275327.0
825,6kXp61QMZFPcKMcRPqoiVj,Gin Blossoms,60,211802.0
826,6ltcwvni6HdZAJaWhmIvNR,Gino Vannelli,46,45812.0
827,7r8RF1tN2A4CiGEplkp1oP,Ginuwine,68,1052880.0
828,3jc496ljiyrS3ECrD7QiqL,Gipsy Kings,65,308017.0
829,0TF2NxkJZPQoX1H53rEFM1,Gladys Knight & The Pips,60,341418.0
830,0TF2NxkJZPQoX1H53rEFM1,Gladys Knight & The Pips,60,341418.0
831,53RaPTbZOx2mBoZD6LLWIv,Glass Tiger,45,36384.0
832,0SCbttzoZTnLFebDYmAWCm,Glee Cast,76,933409.0
833,59hLmB5DrdihCYtNeFeW1U,Glen Campbell,62,128752.0
834,6FUB05mUtprpvvR2n40jrQ,Marketa Irglova and Glen Hansard,34,2501.0
835,3vMWY1bUrmYoSoEWLiQWOZ,Glenn Frey,55,148586.0
836,6N1ycRllcq7fwHMdeTQD1z,Glenn Miller Orchestra,41,39581.0
837,5IFCkqu9J6xdWeYMk5I889,Gloria Estefan,65,239773.0
838,2Gop8SbSVt5SaJzuaRFa7D,Gloria Estefan And Miami Sound Machine,31,20631.0
839,6V6WCgi7waF55bJmylC4H5,Gloria Gaynor,63,243503.0
840,5SbkVQYYzlw1kte75QIabH,Gnarls Barkley,69,233381.0
841,3hozsZ9hqNq7CoBGYNlFTz,OK Go,59,297184.0
842,7fu6ebyL3JGXJgo5zsOo4k,Harvey Danger,50,36883.0
843,6gZq1Q6bdOxsUPUG1TaFbF,Godsmack,71,1062315.0
844,1iTlOqIrZy8DlvCPJY2sjS,Golden Earring,56,69552.0
845,2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,72,997591.0
846,5aYyPjAsLj7UzANzdupwnS,Good Charlotte,71,1131652.0
847,3F2Y683ovlWT53WKCeq0oj,Goodie Mob,45,87667.0
848,23rleGXVOVVgTk3xgtmfE4,Gordon Lightfoot,60,192413.0
849,3dvIPsJH7o9xnBwFxowzof,Gordon Macrae,36,3012.0
850,3AA28KZvwAUcZuOKwyblJQ,Gorillaz,81,3407890.0
851,2AsusXITU8P25dlRNhcAbG,Gotye,67,2119014.0
852,1OGcRXAY9iO4egWiIBqX8F,Graham Central Station,42,17053.0
853,2E6Roj0oQnJIm2BeXwDica,Graham Nash,54,66179.0
854,0qEcf3SFlpRcb3lK3f2GZI,Grand Funk Railroad,57,288985.0
855,4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,70,574307.0
856,6ZPbX2Lxd40e2UVkXpyxvI,Great White,55,272846.0
857,7oPftvlwr6VrsViSDV7fJY,Green Day,81,7383052.0
858,6dyxkRwYuTw6ezj1tjC2rY,Green Jelly,36,18605.0
859,0yDmbRjVTQsQd3OnMs5s3I,Gregg Allman,48,90226.0
860,5jTAPkN0XtPH0cinWMRyzw,The Gregg Allman Band,36,40746.0
861,6zdcmro5vDQSUjeioajL2r,Gregory Abbott,44,5830.0
862,0IdYRFTswLdsGwSnzOaGNF,Gretchen Wilson,54,315625.0
863,7opRqRgF9lvnVraBFCMvIj,Groove Theory,48,63230.0
864,3kVUvbeRdcrqQ3oHk5hPdx,Grouplove,68,657107.0
865,05YVYeV4HxYp5rrWalvuE1,"Grover Washington, Jr.",56,64939.0
866,2qWNYueLfc979iEdLOIK2C,Grupo Limite,54,95976.0
867,28NFZuZbEm7yzMpv1q1Rb7,Grupo Mojado,57,117911.0
868,1i4xi4ramy5BPYr2Bhf6sc,Montez de Durango,54,154063.0
869,0i5ZeP2C53G9e1GtnWLoU4,GTR,25,3086.0
870,13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,87,2191338.0
871,0cQuYRSzlItquYxsQKDvVc,The Guess Who,60,166121.0
872,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,81,8850241.0
873,3yJnBqAoRUNeDabdYoiYWD,Pink Guy,60,324703.0
874,4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,74,2452222.0
875,4IJczjB0fJ04gs4uvP0Fli,Gym Class Heroes,67,888147.0
876,21gGD9dUby5ls0belA1wqZ,H-Town,50,289330.0
877,4q1dqjSd9xq6LncaoAgWSJ,H.I.M.,43,26159.0
878,6Pys4xsyQVA5ZjkN2Ka2S7,Hal Ketchum,46,30670.0
879,6om12Ev5ppgoMy3OYSoech,Halestorm,68,653387.0
880,77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,74,602646.0
881,26VFTg2z8YR0cCuwLzESi2,Halsey,89,3978272.0
882,2rblp9fJo16ZPTcKDtlmKW,MC Hammer,60,188368.0
883,2dyeCWctcFRt3Pha76ONgb,"Hank Williams, Jr.",65,412423.0
884,2dyeCWctcFRt3Pha76ONgb,"Hank Williams, Jr.",65,412423.0
885,0SdiiPkr02EUdekHZJkt58,Hanson,61,174571.0
886,438JBZR1AR0l04AzcYW9gy,Harold Melvin & The Blue Notes,56,162198.0
887,6Tw1ktF4xMmzaLLbe98I2z,Harry Belafonte,56,73108.0
888,42q4Ivs7tAiCZ5C7eG5q4c,Harry Chapin,54,92399.0
889,6u17YlWtW4oqFF5Hn9UU79,"Harry Connick, Jr.",55,176927.0
890,30orN5PtRhj9fN2Myr8HKV,Harry Simeone Chorale,27,1125.0
891,6KImCVD70vtIoJWnq6nGn3,Harry Styles,76,3229456.0
892,126FigDBtqwS2YsOYMTPQe,Hawthorne Heights,55,181185.0
893,55UamRmLvoS6q7iWPzUrCC,Head East,39,38633.0
894,0n94vC3S9c3mb2HyNAOcjg,The Head and the Heart,70,597061.0
895,2xDc4cU0Rj6YG8SrmAHIy0,Heather Headley,47,33327.0
896,6D7h7R79IZjqJC2GM2wzyY,Heatwave,51,139523.0
897,4KHdmkq99PXA6QEJ2lKpA3,Heavy D & The Boyz,50,131508.0
898,4KHdmkq99PXA6QEJ2lKpA3,Heavy D & The Boyz,50,131508.0
899,0Sq7oGrYEe0BDmb13wgjOO,Helen Reddy,45,59667.0
900,0qB0cTENhSUc0feov5qbg0,Helmet,50,88775.0
901,2EExdpjU4SK3xnJHO5paJf,Henry Mancini,54,68125.0
902,09L3cUdx0hq6qn5bKuJJ4I,Herb Alpert & The Tijuana Brass,50,49084.0
903,2ZvrvbQNrHKwjT7qfGFFUW,Herbie Hancock,59,294461.0
904,48YxSlb23RAaCd4RyHcV9V,Herman's Hermits,52,134106.0
905,0EVUivUkugMtNF09L4QBMH,Hi-Five,49,187242.0
906,0yXAvxrEkI26bKj0o4yyou,Highway 101,34,29456.0
907,2S9W9aSAd7e5mp8WqWxN2h,Hilary Duff,61,1072116.0
908,74cb3MG0x0BOnYNW1uXYnM,Hillsong United,74,1725462.0
909,6BMhCQJYHxxKAeqYS1p5rY,Hinder,63,697271.0
910,5ZoVY6c0cokQrn448eRqSc,Hiroshima,36,12906.0
911,5SHQUMAmEK5KmuSb0aDvsn,Hole,59,299078.0
912,28jlDtIRejxfzl0dMo0eaz,Holiday Spirits,0,16.0
913,5RkW6o1M8sDx2FzeAEoNbH,Holly Dunn,34,33842.0
914,0CEFCo8288kQU7mJi25s6E,Hollywood Undead,73,1201296.0
915,2MqhkhX4npxDZ62ObR5ELO,Hoobastank,67,874431.0
916,08ct2eZF5lUPdJpHwNKWof,Hootie & The Blowfish,60,296770.0
917,0ecnb1WPePfrHg4yfQfmqN,Hot Boys,36,41418.0
918,0AuW7OCyKfFrsMbtHrYgIV,House Of Pain,62,198499.0
919,6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,76,3237104.0
920,6loBF9iQdE11WSX29fNKqY,Howard Jones,54,113982.0
921,0ekbDNE2eOq8QiaXM34wer,Howie Day,61,160323.0
922,2FXC3k01G6Gw61bmprjgqS,Hozier,79,2531476.0
923,7A9yZMTrFZcgEWAX2kBfK6,Huey Lewis & The News,64,399836.0
924,0JBc7Jztn7EdEVjyMCN6Wi,Hugo Montenegro,31,4242.0
925,1aX2dmV8XoHYCOQRxjPESG,The Human League,63,319082.0
926,2CxLP749mup3ncPrXgCnvU,Humble Pie,44,96182.0
927,7H6dkUChT5EoOQtUVMg4cN,Hunter Hayes,70,760615.0
928,5dss7E1Ph0KxuF1ULfAx4D,Ibrahim Ferrer,51,56792.0
929,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,73,2337972.0
930,0eGh2jSWPBX5GuqIHoZJZG,Ice-T,50,367047.0
931,2bK1rpFhmGkImiZNuUyHVT,Ideal,31,3719.0
932,73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,69,161501.0
933,5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,76,3411715.0
934,1ZikppG9dPedbIgMfnfx8k,Ike & Tina Turner,55,87957.0
935,3KNZ9AOjBajjmr6ZR2VGfl,Il Divo,62,345005.0
936,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,92,12576436.0
937,4XDxFeclKBCFPb30yQlRUH,Immature,35,97437.0
938,7HQsOQRsVlgiQOwj23byEX,Mary Jane Fonda,23,248.0
939,6Xb4ezwoAQC4516kI89nWz,Imogen Heap,56,254337.0
940,6tbLPxj1uQ6vsRQZI2YFCT,In This Moment,66,540117.0
941,3YcBF2ttyueytpXtEzn1Za,Incubus,73,1544267.0
942,7Gf3LSwa5hh8Cjo60WhVjC,India.Arie,59,428503.0
943,4wM29TDTr3HI0qFY3KoSFG,Indigo Girls,55,103051.0
944,6bJUzb3mLEYCkTAp7eNJgO,Information Society,45,56471.0
945,5os0Ltvz8Q8BvXOPOd1frx,Inner Circle,61,146086.0
946,4xtWjIlVuZwTCeqVAsgEXy,Insane Clown Posse,58,231898.0
947,2vxhgszTmEHgbNJM7Xd3aW,Instant Funk,32,16732.0
948,3WaJSfKnzc65VDgmj2zU8B,Interpol,71,729852.0
949,03n0Ll5tJjUxajYOvc0TQm,Intro,40,10782.0
950,1eClJfHLoDI4rZe5HxzBFv,INXS,68,726043.0
951,3cdvlbCYf4WoBdy89RWkNS,Iron Butterfly,45,122205.0
952,6mdiAmATAx73kdxrNrnlao,Iron Maiden,75,3484269.0
953,3IKV7o6WPphDB7cCWXaG3E,Isaac Hayes,55,251225.0
954,53QzNeFpzAaXYnrDBbDrIp,The Isley Brothers,66,626462.0
955,77HU1Zb1VDIFvWKteJii0E,Israel & New Breed,54,119355.0
956,4ogvuDRerGhZfSf7TtzHlr,Israel Kamakawiwo'ole,62,183573.0
957,0Cob8rMmlxp4OtRYaVKGY8,It's A Beautiful Day,28,11530.0
958,1Zz5UxfKSSqc6hpa3xJPCw,J-Kwon,56,78447.0
959,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,87,6377171.0
960,69Mj3u4FTUrpyeGNSIaU6F,The J. Geils Band,59,200536.0
961,7G6hXrjGpi6I7waNl4wxAk,J. Holiday,60,635393.0
962,2eynOGnZLqDuEJwbRHlHN1,J.J. Fad,35,16232.0
963,1J2VVASYAamtQ3Bt8wGgA6,Ja Rule,72,715794.0
964,7MbmKsnvXjl4GA7Dr27kko,Jaci Velasquez,55,54325.0
965,3GBPw9NK25X1Wt2OUvOwY3,Jack Johnson,79,2153603.0
966,19YNLS5KAI2mjgFb4s9HjZ,Jack Johnson and Friends,10,7108.0
967,4FZ3j1oH43e7cukCALsCwf,Jack White,62,821690.0
968,7FukyKMUPL10mDN9LgAngI,Jackie Evancho,46,50769.0
969,2F0kPpQ5mtta1ORIyO2xex,Jackie Gleason,43,6350.0
970,5lkiCO9UQ8B23dZ1o0UV4m,Jackson Browne,65,380375.0
971,3jdirYL01245TvAH39GfM6,Jackyl,45,47168.0
972,5pnbUBPifNnlusY8kTBivi,Jadakiss,67,394542.0
973,7D8LuVnlyu91ndcPe70j7S,Jade Bird,58,29686.0
974,7Aq8lpLMSt1Zxu56pe9bmp,Jagged Edge,64,765336.0
975,4sbB4Yy6Qig51pKCIKSLw3,Jaheim,58,587883.0
976,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,70,967510.0
977,4IWBUUAFIplrNtaOHcJPRM,James Arthur,81,2609230.0
978,4EzkuveR9pLvDVFNx6foYD,James Bay,77,2007004.0
979,7KMqksf0UMdyA0UCf4R3ux,James Blunt,77,1669681.0
980,7GaxyUddsPok8BuhxN6OUW,James Brown,67,1165821.0
981,5hfOHpGMsi8O3DA0ROLGqF,James Gang,48,88096.0
982,5bTTx0CRvZj1kRJwUsWWYo,James Ingram,57,125275.0
983,0vn7UBvSQECKJm2817Yf1P,James Taylor,69,701340.0
984,5yhxqYI0JBwUKfXpSEjiM8,Jamey Johnson,61,171214.0
985,7LnaAXbDVIL75IVPnndf7w,Jamie Foxx,70,450553.0
986,6sQVeggRv1AhrMzuCjhCZe,Jamie O'Neal,37,43076.0
987,6J7biCazzYhU3gM9j1wfid,Jamiroquai,70,1108903.0
988,02NfyD6AlLA12crYzw5YcR,Jane's Addiction,59,496632.0
989,4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,70,1174625.0
990,5c9uFWpZY2MTlk7Rft0tgp,Janis Ian,45,42845.0
991,4NgfOZCL9Ml67xzM0xzIvC,Janis Joplin,66,1338326.0
992,1aftUCES5zD5xXI7O9ZF9F,Jann Arden,41,20314.0
993,1lMaDSraU3oiNUsVWJLHdF,Jars Of Clay,48,121013.0
994,3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,79,2511217.0
995,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,86,5951369.0
996,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,81,3501388.0
997,3nFkdlSjzX9mRTtwJOzDYB,JAY Z,83,4244338.0
998,7gSjFKpVmDgC2MMsnN8CYq,Jazmine Sullivan,64,659990.0
999,3MIwMeYV8vmgQFbbRiJTp2,Jeannie C. Riley,38,16935.0
1000,0AD4odMWVQ2wUSlgxOB5Rl,Jeff Beck,55,275684.0
1001,3nnQpaTvKb5jCQabZefACI,Jeff Buckley,63,435637.0
1003,3d2hJTVTwo08F9b0ZFQukJ,The Jeff Healey Band,47,68235.0
1004,2rpNb6MFjeL9244lRGKNSg,Jefferson Airplane/Jefferson Starship/Starship,0,161.0
1005,5qUHCOUsvVKUpVrMMmztMK,Jeffrey Osborne,50,145612.0
1006,35GL8Cu2GKTcHzKGi75xl5,Jennifer Hudson,63,711119.0
1007,2yAjgPqGeURdgCHPzuDeYi,Jennifer Knapp,31,16138.0
1008,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,79,5366832.0
1009,3KV3p5EY4AvKxOlhGHORLg,Jeremih,81,2672127.0
1010,5wpEBloInversG3zp3CVAk,Jeremy Camp,61,420949.0
1011,6nfYGe7IIuuP5bMY1jkJP6,Jermaine Dupri,59,127501.0
1012,1VDurPMbOKrNU8mcMP4X1P,Jermaine Jackson,47,33908.0
1013,4M28hY8a67BAVdDWfn2VsF,Jerry Clower,35,8092.0
1014,763opp15PhfHpEaiVjM6m7,Jerry Jeff Walker,45,40720.0
1016,4ryyCNxkhfBSXHx4k2lo3T,Jesse Powell,36,95399.0
1017,5rNhVm2CnqiO5Lv4Dt2lck,Jessica Andrews,41,30250.0
1018,2tFN9ubMXEhdAQvdQxcsma,Jessica Simpson,54,469240.0
1019,2gsggkzM5R49q6jpPvazou,Jessie J,75,4785436.0
1020,0roeI3yPusDWwWRzAqTopw,Jesus Jones,42,16881.0
1021,5ypxebeHEIXjMtJb17uJlI,Jet,65,297103.0
1022,6w6z8m4WXX7Tub4Rb6Lu7R,Jethro Tull,61,615630.0
1023,6FbDoZnMBTdhhhLuJBOOqP,Jewel,60,267204.0
1024,5ZS223C6JyBfXasXxrRqOk,Jhene Aiko,79,1893034.0
1025,6AVLthptCPhfrxlHadOBJD,Jill Scott,61,760137.0
1026,2NzWRNaaLByHyI3wpuec8P,Jim Brickman,55,49065.0
1027,1R6Hx1tJ2VOUyodEpC12xM,Jim Croce,64,328791.0
1028,6irRU9KRGb0cMtlsBZMg2i,Jim Johnston,56,20480.0
1029,5obkpruq3y0AJFeZnNLheK,Jim Nabors,22,3384.0
1030,2Ev0e8GUIX4u7d9etNLTXg,Jim Reeves,56,99938.0
1031,776Uo845nYHJpNaStv1Ds4,Jimi Hendrix,74,2586714.0
1032,28AyklUmMECPwdfo8NEsV0,Jimmy Buffett,67,204974.0
1033,3Ayl7mCk0nScecqOzvNp6s,Jimmy Eat World,68,684617.0
1034,55bGuHb50r5c0PeqqMeNBV,Jimmy Page,39,203349.0
1035,7EYioRwQgW04kgjaiGIVyz,Jimmy Page & The Black Crowes,35,1948.0
1036,4GzIiGnHYrOnq2LUiD6zdo,Jive Bunny and the Mastermixers,40,15648.0
1037,3ltFy7g6KKQPPttsdOMlq3,Jo Dee Messina,58,223525.0
1038,1EevBGfUh3RSQSGpluxgBm,Joan Baez,56,235810.0
1039,1Fmb52lZ6Jv7FMWXXTPO3K,Joan Jett & The Blackhearts,58,280938.0
1040,0djV4iaxhNfYWpH60ia85o,Joan Osborne,53,65157.0
1041,2iDHdXZgE2zK90X3yrKXTh,Joanie Bartels,32,545.0
1042,1eNkUXHPaXyuyC8NAgzykK,Jodeci,58,719563.0
1043,71aKjsWKYqASAffyIQaocZ,Jody Watley,45,88844.0
1044,3ScY9CQxNLQei8Umvpx5g6,Fat Joe,71,493469.0
1045,3pFCERyEiP5xeN2EsPXhjI,Joe Cocker,65,558335.0
1046,3THMgU4KdL7LlO5TEREs2g,Joe Diffie,59,187814.0
1047,6KOqPxwfNAmZPkiCnDE9yT,Joe Jackson,55,109800.0
1048,4aJTB79uwT4sP0Nb8QGWHc,Joe Nichols,61,334439.0
1049,2yzxX2DI9LFK8VFTyW2zZ8,Joe Satriani,57,276600.0
1050,5bDxAyJiTYBat1YnFJhvEK,Joe Walsh,60,332051.0
1051,31Esw1yHgJZBPcRa4nUyTP,Joey + Rory,45,37434.0
1052,3U7k7hBsHF9dy4ELW53Wrv,John Anderson,52,146200.0
1053,7ctAOUlIAs7yuMODWE2Fyz,John Barry,57,47103.0
1054,0l5OmkXhNcXtfa1W9dTon6,John Berry,36,15243.0
1055,5qwERxFiC8zCJvnVI8Zkl9,John Cafferty & the Beaver Brown Band,42,6042.0
1056,2hGh5VOeeqimQFxqXvfCUf,John Coltrane,67,805607.0
1057,4Wfq6fHhifS8MmQOcJ18TP,John Conlee,44,53527.0
1058,7EK1bQADBoqbYXnT4Cqv9w,John Denver,71,433760.0
1059,5ujCegv1BRbEPTCwQqFk6t,John Fogerty,57,269229.0
1060,5y2Xq6xcjJb2jVM54GHK3t,John Legend,80,4286216.0
1061,4x1nvY2FN8jxqAFA0DA02H,John Lennon,69,1969789.0
1062,4LjrTfWcvqeHDcH6kr2Msd,John Lennon & Yoko Ono,2,715.0
1063,2ScuQMRWThcifBRIvNDFDC,John Mayall & The Bluesbreakers,47,129032.0
1064,0hEurMDQu99nJRq8pTxO14,John Mayer,83,3113446.0
1065,68xuC1qXRhCUvGd4SSM655,John Mayer Trio,44,82178.0
1066,3lPQ2Fk5JOwGWAF3ORFCqH,John Mellencamp,66,404284.0
1067,7mPcfx7PhnBh6n4HMCd61A,John Michael Montgomery,60,328737.0
1068,3WVgChZY3rEyeHd3aljzNl,John P. Kee,47,74296.0
1069,0nJUwPwC9Ti4vvuJ0q3MfT,John Prine,61,134148.0
1070,59B2CHEMh1to8diq0jB92r,John Tesh,37,7342.0
1071,2TPyCsRoh2tjeZLTQ2ojlj,John Waite,53,66005.0
1072,3dRfiJ2650SZu6GbydcHNb,John Williams,73,660667.0
1073,4OGuNAnRFWZOgOA2d51taz,Johnnie Taylor,48,77385.0
1074,6uB4Ax6mlzohDTLqLOJ6Vl,"Johnny ""Guitar"" Watson",37,21615.0
1075,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,77,2792076.0
1076,7oHzn7edwmrYClrPRINkbn,Johnny Gill,52,330492.0
1077,1bBZcz4jP7CoPlqpCFh4gz,Johnny Horton,50,58735.0
1078,45rAZqRt5nUUMatQzk8qJu,Johnny Lee,42,39494.0
1079,21LGsW7bziR4Ledx7WZ1Wf,Johnny Mathis,56,112173.0
1080,0DchahWJGQqrqr8PMM5zQD,Johnny Paycheck,52,103272.0
1081,3TiISqKS6ESlMQ4WFfZJw2,Johnny Rivers,46,56540.0
